uniprot_id,group_id,representative
Q5SY16,grp_0802,Q5SY16
Q5SY80,grp_1648,Q13797
Q5T011,grp_0803,Q5T011
Q5T200,grp_0832,Q69YN4
Q5T2S8,grp_0804,Q5T2S8
Q5T440,grp_0805,Q5T440
Q5T4S7,grp_0806,Q5T4S7
Q5T653,grp_0081,O15235
Q5T6F0,grp_0807,Q5T6F0
Q5T6S3,grp_0761,Q16695
Q5T8P6,grp_0474,Q9Y2W1
Q5TA45,grp_0809,Q5TA45
Q5TAQ9,grp_0810,Q5TAQ9
Q5TAT6,grp_0811,Q5TAT6
Q5TBB1,grp_0812,Q5TBB1
Q5TD94,grp_0813,Q5TD94
Q5TGZ0,grp_0814,Q5TGZ0
Q5TKA1,grp_0346,P10244
Q5UCC4,grp_0114,O43402
Q5UE93,grp_1049,Q8WYR1
Q5VIR6,grp_0851,Q6P9B9
Q5VSL9,grp_0815,Q5VSL9
Q5VTR2,grp_0820,Q5XPI4
Q5VTU8,grp_0198,O75947
Q5VUJ9,grp_0816,Q5VUJ9
Q5VWG9,grp_0817,Q5VWG9
Q5VWK5,grp_0291,P05000
Q5VZE5,grp_0818,Q5VZE5
Q5VZM2,grp_0158,O75140
Q5W0V3,grp_0851,Q6P9B9
Q5XG87,grp_1707,Q9H307
Q5XKP0,grp_0819,Q5XKP0
Q5XPI4,grp_0820,Q5XPI4
Q5XUX0,grp_0978,Q8NCQ5
Q5XUX1,grp_0978,Q8NCQ5
Q5XX13,grp_0821,Q5XX13
Q641Q2,grp_0822,Q641Q2
Q659A1,grp_0787,Q53TQ3
Q66K64,grp_0823,Q66K64
Q676U5,grp_0824,Q676U5
Q68CL5,grp_0825,Q68CL5
Q68CP9,grp_1025,Q8WUB8
Q68CZ1,grp_0827,Q68CZ1
Q68CZ6,grp_0001,A0M8Q6
Q68DK7,grp_0829,Q68DK7
Q68E01,grp_0830,Q68E01
Q695T7,grp_0831,Q695T7
Q69YN4,grp_0832,Q69YN4
Q6AI39,grp_0626,Q9H0E9
Q6I9Y2,grp_1646,Q13769
Q6IA17,grp_0833,Q6IA17
Q6IA86,grp_0219,O95163
Q6IAA8,grp_0891,Q7L523
Q6IBW4,grp_0217,O95072
Q6IE81,grp_0834,Q6IE81
Q6IN85,grp_0835,Q6IN85
Q6IPU0,grp_1617,Q13352
Q6IQ16,grp_0836,Q6IQ16
Q6JEL2,grp_0784,Q53GT1
Q6KB66,grp_0837,Q6KB66
Q6KC79,grp_0838,Q6KC79
Q6MZP7,grp_0839,Q6MZP7
Q6N069,grp_1203,Q9BPX3
Q6NUP7,grp_0797,Q5MIZ7
Q6NUQ1,grp_0473,Q9Y2V7
Q6NUS6,grp_0769,Q2MV58
Q6NVH7,grp_0089,O15315
Q6NXR4,grp_0840,Q6NXR4
Q6NXT4,grp_1177,Q96S94
Q6NZ36,grp_0540,Q9UBT2
Q6NZY4,grp_0965,Q8N684
Q6P050,grp_0842,Q6P050
Q6P0N0,grp_0497,Q9NYP9
Q6P161,grp_0081,O15235
Q6P179,grp_0498,Q9NZ08
Q6P1J9,grp_0844,Q6P1J9
Q6P1K2,grp_0222,O95229
Q6P1L8,grp_0081,O15235
Q6P1M3,grp_0087,O15287
Q6P1X5,grp_0846,Q6P1X5
Q6P2C8,grp_0000,A0JLT2
Q6P2E9,grp_1176,Q96RY7
Q6P2Q9,grp_0848,Q6P2Q9
Q6P3S6,grp_0087,O15287
Q6P4F2,grp_0849,Q6P4F2
Q6P4R8,grp_0850,Q6P4R8
Q6P5R6,grp_1475,P62495
Q6P5S7,grp_0090,O15342
Q6P9B9,grp_0851,Q6P9B9
Q6P9G0,grp_0852,Q6P9G0
Q6PCT2,grp_0853,Q6PCT2
Q6PD62,grp_0098,O15514
Q6PF06,grp_0855,Q6PF06
Q6PF15,grp_0784,Q53GT1
Q6PGP7,grp_0937,Q9HAD4
Q6PI98,grp_0840,Q6NXR4
Q6PID8,grp_0010,A6NHQ4
Q6PIF2,grp_0858,Q6PIF2
Q6PIJ6,grp_0859,Q6PIJ6
Q6PIW4,grp_0453,Q9BW62
Q6PJ61,grp_0860,Q6PJ61
Q6PJG2,grp_0474,Q9Y2W1
Q6PJI9,grp_0861,Q6PJI9
Q6QNY0,grp_0862,Q6QNY0
Q6QNY1,grp_0863,Q6QNY1
Q6R327,grp_0864,Q6R327
Q6STE5,grp_0865,Q6STE5
Q6TDP4,grp_0771,Q2TBA0
Q6TFL4,grp_0784,Q53GT1
Q6TGC4,grp_0121,O43524
Q6UN15,grp_0867,Q6UN15
Q6UVJ0,grp_0868,Q6UVJ0
Q6UWB1,grp_0001,A0M8Q6
Q6UWZ7,grp_0870,Q6UWZ7
Q6UX40,grp_0871,Q6UX40
Q6UXL0,grp_0333,P09693
Q6UXN9,grp_0937,Q9HAD4
Q6UXV4,grp_0872,Q6UXV4
Q6VEQ5,grp_0873,Q6VEQ5
Q6VN20,grp_0533,Q9P2Y5
Q6W2J9,grp_0657,Q9BSM1
Q6X9E4,grp_0978,Q8NCQ5
Q6XR72,grp_1177,Q96S94
Q6Y7W6,grp_0874,Q6Y7W6
Q6ZMI0,grp_0875,Q6ZMI0
Q6ZMJ4,grp_0876,Q6ZMJ4
Q6ZMZ3,grp_0877,Q6ZMZ3
Q6ZN18,grp_0878,Q6ZN18
Q6ZNE5,grp_0522,Q9P278
Q6ZNK6,grp_0880,Q6ZNK6
Q6ZNX1,grp_0881,Q6ZNX1
Q6ZRH7,grp_1648,Q13797
Q6ZRS2,grp_0840,Q6NXR4
Q6ZTW0,grp_0882,Q6ZTW0
Q6ZW49,grp_0883,Q6ZW49
Q6ZYL4,grp_0884,Q6ZYL4
Q70Z44,grp_0276,P02708
Q71DI3,grp_0885,Q71DI3
Q71F23,grp_1617,Q13352
Q71SY5,grp_0886,Q71SY5
Q71UI9,grp_0111,O43257
Q71UM5,grp_0887,Q71UM5
Q75N03,grp_1115,Q96CB8
Q75QN2,grp_0851,Q6P9B9
Q7L014,grp_0888,Q7L014
Q7L0Y3,grp_1695,Q8N4T8
Q7L1V2,grp_0889,Q7L1V2
Q7L2H7,grp_0032,O00303
Q7L2Z9,grp_1617,Q13352
Q7L523,grp_0891,Q7L523
Q7L576,grp_0892,Q7L576
Q7L5D6,grp_0893,Q7L5D6
Q7L5N1,grp_0894,Q7L5N1
Q7L5Y9,grp_1810,Q9H871
Q7LBR1,grp_0507,Q9NZZ3
Q7LG56,grp_1283,P31350
Q7RTN6,grp_0896,Q7RTN6
Q7RTV0,grp_0897,Q7RTV0
Q7RTX7,grp_0898,Q7RTX7
Q7Z2E3,grp_0899,Q7Z2E3
Q7Z2W9,grp_0081,O15235
Q7Z392,grp_1357,P48553
Q7Z3B3,grp_0937,Q9HAD4
Q7Z3B4,grp_1764,Q7Z3B4
Q7Z3J2,grp_1765,Q7Z3J2
Q7Z3S7,grp_1677,Q8IZS8
Q7Z3Z0,grp_0837,Q6KB66
Q7Z412,grp_1766,Q7Z412
Q7Z434,grp_1767,Q7Z434
Q7Z4G1,grp_0150,O60826
Q7Z4G4,grp_1768,Q7Z4G4
Q7Z4H7,grp_1769,Q7Z4H7
Q7Z4I7,grp_1353,P48059
Q7Z4L5,grp_0525,Q9P2H3
Q7Z4M0,grp_1771,Q7Z4M0
Q7Z4Y8,grp_1772,Q7Z4Y8
Q7Z6A9,grp_0612,Q9NPA0
Q7Z6J9,grp_1774,Q7Z6J9
Q7Z6L1,grp_1826,Q9H1Y0
Q7Z6M2,grp_1775,Q7Z6M2
Q7Z6M4,grp_0172,O75394
Q7Z7C8,grp_1320,P40692
Q7Z7F7,grp_0081,O15235
Q7Z7H8,grp_0081,O15235
Q7Z7L7,grp_1758,Q7Z7L7
Q86SE9,grp_1759,Q86SE9
Q86SQ9,grp_1125,Q96E22
Q86SX6,grp_1760,Q86SX6
Q86SZ2,grp_1761,Q86SZ2
Q86TJ2,grp_1762,Q86TJ2
Q86TS9,grp_0081,O15235
Q86U28,grp_0437,Q9BUE6
Q86U42,grp_0965,Q8N684
Q86U44,grp_1704,Q9HCE5
Q86U86,grp_0916,Q9NRL2
Q86UC2,grp_1753,Q86UC2
Q86UK7,grp_1754,Q86UK7
Q86V20,grp_1611,Q13257
Q86V81,grp_0018,O00148
Q86V97,grp_0522,Q9P278
Q86VN1,grp_1143,Q96H20
Q86VS8,grp_1757,Q86VS8
Q86VX2,grp_0150,O60826
Q86VX9,grp_0237,O95876
Q86W42,grp_1646,Q13769
Q86WC4,grp_1394,P51798
Q86WN2,grp_1286,P32881
Q86WV5,grp_1295,P35244
Q86WV6,grp_1742,Q86WV6
Q86X19,grp_1743,Q86X19
Q86X83,grp_0150,O60826
Q86XE0,grp_1740,Q9Y5X3
Q86XE3,grp_1745,Q86XE3
Q86XH1,grp_1746,Q86XH1
Q86XI2,grp_1747,Q86XI2
Q86XK2,grp_1748,Q86XK2
Q86XK3,grp_1749,Q86XK3
Q86XM0,grp_1196,Q99665
Q86XQ3,grp_0898,Q7RTX7
Q86XR7,grp_0224,O95256
Q86XT2,grp_1750,Q86XT2
Q86XT9,grp_1751,Q86XT9
Q86Y22,grp_1752,Q86Y22
Q86Y39,grp_0082,O15239
Q86YC2,grp_0937,Q9HAD4
Q86YP4,grp_1649,Q86YP4
Q86YV9,grp_0861,Q6PJI9
Q86YW7,grp_1183,Q96T91
Q8IU54,grp_0333,P09693
Q8IU57,grp_0333,P09693
Q8IU60,grp_1651,Q8IU60
Q8IUC6,grp_1652,Q8IUC6
Q8IUR0,grp_1653,Q8IUR0
Q8IUR7,grp_1790,Q9NWU2
Q8IUX1,grp_1654,Q8IUX1
Q8IUZ0,grp_0262,P01222
Q8IV16,grp_0313,P06858
Q8IVH2,grp_1215,Q9BZS1
Q8IVV7,grp_1655,Q8IVV7
Q8IW19,grp_1182,Q96T60
Q8IWA0,grp_0047,O00566
Q8IWT0,grp_0638,Q9Y3I0
Q8IWT1,grp_1773,Q7Z6A9
Q8IWU4,grp_0491,Q9Y6M5
Q8IWZ6,grp_0525,Q9P2H3
Q8IX21,grp_1656,Q8IX21
Q8IX29,grp_1657,Q8IX29
Q8IX90,grp_1029,Q8WVK7
Q8IXH7,grp_0417,P18615
Q8IXJ9,grp_1055,Q92560
Q8IXK0,grp_1660,Q8IXK0
Q8IXM3,grp_0081,O15235
Q8IXQ5,grp_0771,Q2TBA0
Q8IXS2,grp_1661,Q8IXS2
Q8IXZ2,grp_0474,Q9Y2W1
Q8IY18,grp_0983,Q8NDV3
Q8IY31,grp_1662,Q8IY31
Q8IY47,grp_0784,Q53GT1
Q8IY57,grp_1663,Q8IY57
Q8IY82,grp_1664,Q8IY82
Q8IY92,grp_1165,Q96NY9
Q8IYA8,grp_1665,Q8IYA8
Q8IYB8,grp_0671,Q14137
Q8IYD1,grp_1666,Q8IYD1
Q8IYD8,grp_1667,Q8IYD8
Q8IYH5,grp_1668,Q8IYH5
Q8IYI0,grp_1669,Q8IYI0
Q8IYI6,grp_0473,Q9Y2V7
Q8IYR0,grp_1670,Q8IYR0
Q8IYT4,grp_1251,P25205
Q8IYU8,grp_1671,Q8IYU8
Q8IZ40,grp_0837,Q6KB66
Q8IZC6,grp_0375,P13942
Q8IZD4,grp_1672,Q8IZD4
Q8IZF0,grp_0488,Q9UQD0
Q8IZH2,grp_1674,Q8IZH2
Q8IZI9,grp_1650,Q8IU57
Q8IZJ0,grp_1642,Q13651
Q8IZL8,grp_0046,O00541
Q8IZS8,grp_1677,Q8IZS8
Q8IZU3,grp_1678,Q8IZU3
Q8N0S2,grp_1679,Q8N0S2
Q8N0S6,grp_1617,Q13352
Q8N108,grp_1680,Q8N108
Q8N122,grp_0446,Q9BVC4
Q8N140,grp_1681,Q8N140
Q8N157,grp_0718,Q15080
Q8N163,grp_1682,Q8N163
Q8N1B3,grp_0668,Q14004
Q8N1B4,grp_0851,Q6P9B9
Q8N1E6,grp_1796,Q9NXK8
Q8N1F7,grp_1683,Q8N1F7
Q8N1L9,grp_1684,Q8N1L9
Q8N201,grp_0851,Q6P9B9
Q8N205,grp_1685,Q8N205
Q8N239,grp_0784,Q53GT1
Q8N2C7,grp_0801,Q5SRE5
Q8N2Q7,grp_1686,Q8N2Q7
Q8N2Z9,grp_0011,A8MT69
Q8N344,grp_1680,Q8N108
Q8N3C0,grp_1823,Q9H1I8
Q8N3I7,grp_1687,Q8N3I7
Q8N3P4,grp_1688,Q8N3P4
Q8N3R9,grp_0290,P04921
Q8N3U4,grp_1690,Q8N3U4
Q8N3Y1,grp_0544,Q9UF56
Q8N3Z6,grp_1692,Q8N3Z6
Q8N461,grp_1796,Q9NXK8
Q8N488,grp_1186,Q99496
Q8N4B4,grp_1796,Q9NXK8
Q8N4H5,grp_0244,O96008
Q8N4N3,grp_0784,Q53GT1
Q8N4P2,grp_1441,P60006
Q8N4T8,grp_1695,Q8N4T8
Q8N4V1,grp_0114,O43402
Q8N531,grp_1775,Q7Z6M2
Q8N5C8,grp_1696,Q8N5C8
Q8N5D0,grp_1039,Q8WXG9
Q8N5N7,grp_0081,O15235
Q8N5P1,grp_0962,Q8N5P1
Q8N5Y2,grp_0963,Q8N5Y2
Q8N612,grp_1812,Q9H8T0
Q8N668,grp_0150,O60826
Q8N684,grp_0131,O43809
Q8N6L0,grp_0966,Q8N6L0
Q8N6L1,grp_0967,Q8N6L1
Q8N6P7,grp_0333,P09693
Q8N766,grp_0114,O43402
Q8N7H5,grp_0098,O15514
Q8N8Y2,grp_0090,O15342
Q8N983,grp_0081,O15235
Q8N9N2,grp_0968,Q8N9N2
Q8NA54,grp_0969,Q8NA54
Q8NAA4,grp_0970,Q8NAA4
Q8NAB2,grp_0784,Q53GT1
Q8NAC3,grp_0612,Q9NPA0
Q8NB37,grp_0972,Q8NB37
Q8NB49,grp_0119,O43520
Q8NB90,grp_0974,Q8NB90
Q8NB91,grp_0087,O15287
Q8NBE8,grp_0784,Q53GT1
Q8NBP7,grp_0975,Q8NBP7
Q8NBT2,grp_1701,Q9HBM1
Q8NBZ0,grp_0976,Q8NBZ0
Q8NCA5,grp_1177,Q96S94
Q8NCE0,grp_1774,Q7Z6J9
Q8NCN5,grp_0001,A0M8Q6
Q8NCQ5,grp_0978,Q8NCQ5
Q8ND04,grp_0748,Q16181
Q8ND76,grp_0980,Q8ND76
Q8NDD1,grp_0981,Q8NDD1
Q8NDF8,grp_0982,Q8NDF8
Q8NDV3,grp_0983,Q8NDV3
Q8NDV7,grp_0874,Q6Y7W6
Q8NDX5,grp_0985,Q8NDX5
Q8NE86,grp_0986,Q8NE86
Q8NEA4,grp_0987,Q8NEA4
Q8NEB9,grp_0522,Q9P278
Q8NEC5,grp_1031,Q8WVT3
Q8NEE6,grp_0988,Q8NEE6
Q8NEJ9,grp_0989,Q8NEJ9
Q8NEM7,grp_0084,O15265
Q8NEV9,grp_0612,Q9NPA0
Q8NEW0,grp_0612,Q9NPA0
Q8NEY4,grp_0560,Q9UI12
Q8NEY8,grp_0990,Q8NEY8
Q8NEZ2,grp_0991,Q8NEZ2
Q8NEZ3,grp_1176,Q96RY7
Q8NEZ4,grp_0937,Q9HAD4
Q8NEZ5,grp_1832,Q9H2C0
Q8NF91,grp_0994,Q8NF91
Q8NFD5,grp_0995,Q8NFD5
Q8NFG4,grp_0996,Q8NFG4
Q8NFH3,grp_0937,Q9HAD4
Q8NFH4,grp_0937,Q9HAD4
Q8NFH5,grp_0965,Q8N684
Q8NFJ9,grp_1256,P26012
Q8NFR3,grp_0997,Q8NFR3
Q8NFR9,grp_0128,O43734
Q8NFU7,grp_0998,Q8NFU7
Q8NFW1,grp_0375,P13942
Q8NFY9,grp_0784,Q53GT1
Q8NFZ0,grp_0999,Q8NFZ0
Q8NG31,grp_1000,Q8NG31
Q8NHE4,grp_1699,Q9HBG4
Q8NHM5,grp_0853,Q6PCT2
Q8NHZ8,grp_1597,Q13042
Q8NI22,grp_0102,O15553
Q8NI27,grp_1646,Q13769
Q8NI29,grp_0945,Q9Y375
Q8NI35,grp_0290,P04921
Q8NI36,grp_0047,O00566
Q8TAA3,grp_1002,Q8TAA3
Q8TAA5,grp_1003,Q8TAA5
Q8TAD4,grp_1004,Q8TAD4
Q8TAD8,grp_1005,Q8TAD8
Q8TAE8,grp_0081,O15235
Q8TAF3,grp_0167,O75317
Q8TAG9,grp_0851,Q6P9B9
Q8TAM2,grp_1441,P60006
Q8TAQ2,grp_0142,O60341
Q8TAT6,grp_1008,Q8TAT6
Q8TB52,grp_1009,Q8TB52
Q8TBC4,grp_0740,Q15788
Q8TBF5,grp_1011,Q8TBF5
Q8TBZ3,grp_0937,Q9HAD4
Q8TCC3,grp_0081,O15235
Q8TCE6,grp_1012,Q8TCE6
Q8TCJ0,grp_1097,Q969P5
Q8TCJ2,grp_0289,P04843
Q8TCS8,grp_1014,Q8TCS8
Q8TDH9,grp_1015,Q8TDH9
Q8TDJ6,grp_1016,Q8TDJ6
Q8TDM6,grp_0290,P04921
Q8TDP1,grp_1017,Q8TDP1
Q8TDR0,grp_1018,Q8TDR0
Q8TDY2,grp_1019,Q8TDY2
Q8TE02,grp_1020,Q8TE02
Q8TEA7,grp_0676,Q14164
Q8TEB1,grp_0978,Q8NCQ5
Q8TED0,grp_0937,Q9HAD4
Q8TEM1,grp_1021,Q8TEM1
Q8TEP8,grp_0401,P16144
Q8TEQ6,grp_0087,O15287
Q8TEQ8,grp_0791,Q5H8A4
Q8TEV9,grp_1184,Q99250
Q8TEW0,grp_0290,P04921
Q8TF05,grp_1747,Q86XI2
Q8TF40,grp_0787,Q53TQ3
Q8TF46,grp_1559,Q06265
Q8TF61,grp_0290,P04921
Q8TF62,grp_0774,Q3MIR4
Q8WTW3,grp_0851,Q6P9B9
Q8WTW4,grp_0158,O75140
Q8WTX7,grp_1024,Q8WTX7
Q8WUA4,grp_1583,Q12789
Q8WUB8,grp_1025,Q8WUB8
Q8WUH2,grp_0861,Q6PJI9
Q8WUM0,grp_0937,Q9HAD4
Q8WUM4,grp_0194,O75886
Q8WUX9,grp_1027,Q8WUX9
Q8WUZ0,grp_1209,Q9BQE9
Q8WV16,grp_1028,Q8WV16
Q8WV22,grp_1162,Q96MG7
Q8WVC0,grp_0098,O15514
Q8WVK2,grp_0211,O94906
Q8WVK7,grp_1029,Q8WVK7
Q8WVM7,grp_1030,Q8WVM7
Q8WVT3,grp_1031,Q8WVT3
Q8WVZ9,grp_0784,Q53GT1
Q8WW01,grp_0660,Q9BSV6
Q8WW43,grp_0449,Q9BVK8
Q8WWB3,grp_1033,Q8WWB3
Q8WWB5,grp_1034,Q8WWB5
Q8WWI1,grp_0290,P04921
Q8WWL7,grp_1035,Q8WWL7
Q8WWQ0,grp_0916,Q9NRL2
Q8WWY3,grp_0211,O94906
Q8WX92,grp_0417,P18615
Q8WX94,grp_1166,Q96P20
Q8WXA8,grp_0276,P02708
Q8WXD5,grp_1037,Q8WXD5
Q8WXE1,grp_1038,Q8WXE1
Q8WXF1,grp_1238,P23246
Q8WXG9,grp_1039,Q8WXG9
Q8WXH0,grp_1040,Q8WXH0
Q8WXI9,grp_1041,Q8WXI9
Q8WXX7,grp_1042,Q8WXX7
Q8WYA0,grp_1043,Q8WYA0
Q8WYA1,grp_1261,P27540
Q8WYA6,grp_1203,Q9BPX3
Q8WYB5,grp_1044,Q8WYB5
Q8WYH8,grp_1045,Q8WYH8
Q8WYK2,grp_1046,Q8WYK2
Q8WYP5,grp_1047,Q8WYP5
Q8WYQ5,grp_1048,Q8WYQ5
Q8WYR1,grp_1049,Q8WYR1
Q8WYR4,grp_1050,Q8WYR4
Q8WZ42,grp_1773,Q7Z6A9
Q8WZ60,grp_0784,Q53GT1
Q92466,grp_1039,Q8WXG9
Q92499,grp_0102,O15553
Q92506,grp_1695,Q8N4T8
Q92535,grp_1052,Q92535
Q92536,grp_0555,Q9UHI5
Q92541,grp_1053,Q92541
Q92542,grp_1373,P49768
Q92546,grp_1359,P48740
Q92547,grp_1054,Q92547
Q92552,grp_0081,O15235
Q92560,grp_1055,Q92560
Q92569,grp_1056,Q92569
Q92572,grp_1057,Q92572
Q92574,grp_1058,Q92574
Q92585,grp_1280,P30988
Q92600,grp_0595,Q9Y263
Q92613,grp_1707,Q9H307
Q92621,grp_0801,Q5SRE5
Q92624,grp_1060,Q92624
Q92629,grp_1061,Q92629
Q92643,grp_0113,O43292
Q92665,grp_0081,O15235
Q92674,grp_1062,Q92674
Q92696,grp_1063,Q92696
Q92736,grp_1064,Q92736
Q92747,grp_0937,Q9HAD4
Q92750,grp_0779,Q4G163
Q92752,grp_0727,Q15485
Q92759,grp_1065,Q92759
Q92769,grp_1786,Q9NVX7
Q92782,grp_1066,Q92782
Q92783,grp_1067,Q92783
Q92784,grp_1068,Q92784
Q92785,grp_1068,Q92784
Q92794,grp_1068,Q92784
Q92796,grp_0290,P04921
Q92797,grp_1070,Q92797
Q92800,grp_1071,Q92800
Q92819,grp_1072,Q92819
Q92830,grp_0916,Q9NRL2
Q92831,grp_0916,Q9NRL2
Q92833,grp_0937,Q9HAD4
Q92837,grp_0146,O60674
Q92839,grp_1072,Q92819
Q92843,grp_1075,Q92843
Q92844,grp_1076,Q92844
Q92845,grp_1203,Q9BPX3
Q92871,grp_1077,Q92871
Q92878,grp_0034,O00329
Q92889,grp_1078,Q92889
Q92890,grp_1079,Q92890
Q92901,grp_0143,O60524
Q92902,grp_0624,Q9NQG7
Q92905,grp_1080,Q92905
Q92922,grp_1081,Q92922
Q92925,grp_0865,Q6STE5
Q92934,grp_0121,O43524
Q92956,grp_1083,Q92956
Q92966,grp_0199,O75971
Q92968,grp_1084,Q92968
Q92979,grp_1085,Q92979
Q92989,grp_1774,Q7Z6J9
Q92993,grp_1086,Q92993
Q92994,grp_1707,Q9H307
Q93009,grp_1087,Q93009
Q93050,grp_0090,O15342
Q93063,grp_1088,Q93063
Q93074,grp_1089,Q93074
Q93077,grp_0111,O43257
Q93100,grp_1342,P46020
Q969F1,grp_1736,Q9Y5Q9
Q969F9,grp_0861,Q6PJI9
Q969G3,grp_1091,Q969G3
Q969H0,grp_0978,Q8NCQ5
Q969H6,grp_1093,Q969H6
Q969J3,grp_1094,Q969J3
Q969J5,grp_0333,P09693
Q969L4,grp_0211,O94906
Q969N2,grp_0113,O43292
Q969P5,grp_1097,Q969P5
Q969Q0,grp_0143,O60524
Q969R5,grp_1098,Q969R5
Q969R8,grp_1616,Q13347
Q969U6,grp_0978,Q8NCQ5
Q969U7,grp_1002,Q8TAA3
Q969V3,grp_1100,Q969V3
Q969W0,grp_0085,O15269
Q969X6,grp_0047,O00566
Q96A05,grp_1232,P21283
Q96A33,grp_0865,Q6STE5
Q96A35,grp_0081,O15235
Q96A65,grp_1101,Q96A65
Q96A72,grp_0211,O94906
Q96A83,grp_1103,Q96A83
Q96AH0,grp_1104,Q96AH0
Q96AJ1,grp_1105,Q96AJ1
Q96AP0,grp_1106,Q96AP0
Q96AX1,grp_1830,Q9H269
Q96AY2,grp_0323,P07992
Q96B26,grp_1559,Q06265
Q96B45,grp_1109,Q96B45
Q96B49,grp_0244,O96008
Q96B77,grp_1111,Q96B77
Q96BD8,grp_1112,Q96BD8
Q96BI3,grp_1373,P49768
Q96BN2,grp_0084,O15265
Q96BP2,grp_0081,O15235
Q96BT3,grp_1617,Q13352
Q96BT7,grp_1113,Q96BT7
Q96C74,grp_1114,Q96C74
Q96CB8,grp_1115,Q96CB8
Q96CB9,grp_0172,O75394
Q96CD0,grp_1796,Q9NXK8
Q96CF2,grp_0194,O75886
Q96CG3,grp_1087,Q93009
Q96CS2,grp_1118,Q96CS2
Q96CS3,grp_1119,Q96CS3
Q96CT2,grp_1120,Q96CT2
Q96CW1,grp_1121,Q96CW1
Q96DA6,grp_1122,Q96DA6
Q96DB9,grp_1123,Q96DB9
Q96DE5,grp_1441,P60006
Q96DI7,grp_0211,O94906
Q96DM3,grp_0237,O95876
Q96DV4,grp_0081,O15235
Q96DY2,grp_1124,Q96DY2
Q96E14,grp_1295,P35244
Q96E22,grp_1125,Q96E22
Q96EB1,grp_1126,Q96EB1
Q96EB6,grp_0121,O43524
Q96ED9,grp_1128,Q96ED9
Q96EE3,grp_0861,Q6PJI9
Q96EF6,grp_0945,Q9Y375
Q96EH5,grp_0209,O94874
Q96EL2,grp_0081,O15235
Q96EL3,grp_0081,O15235
Q96EP0,grp_1129,Q96EP0
Q96ER9,grp_0898,Q7RTX7
Q96ES7,grp_1130,Q96ES7
Q96EV8,grp_1131,Q96EV8
Q96EY5,grp_1132,Q96EY5
Q96EY7,grp_0081,O15235
Q96EZ8,grp_1133,Q96EZ8
Q96F46,grp_0291,P05000
Q96F86,grp_0211,O94906
Q96FH0,grp_1134,Q96FH0
Q96FJ2,grp_1135,Q96FJ2
Q96FT9,grp_0525,Q9P2H3
Q96FV3,grp_1136,Q96FV3
Q96FV9,grp_1646,Q13769
Q96FX7,grp_0047,O00566
Q96FZ7,grp_0907,Q9BRG1
Q96G21,grp_0047,O00566
Q96G25,grp_0000,A0JLT2
Q96G75,grp_1138,Q96G75
Q96GC5,grp_0081,O15235
Q96GD4,grp_0146,O60674
Q96GM5,grp_1025,Q8WUB8
Q96GS4,grp_1141,Q96GS4
Q96GX1,grp_0769,Q2MV58
Q96GY3,grp_1142,Q96GY3
Q96H20,grp_1143,Q96H20
Q96H22,grp_0111,O43257
Q96HA1,grp_0001,A0M8Q6
Q96HR3,grp_0000,A0JLT2
Q96HW7,grp_0851,Q6P9B9
Q96HY6,grp_0243,O96007
Q96I99,grp_0530,Q9P2R7
Q96IG2,grp_1796,Q9NXK8
Q96II8,grp_1147,Q96II8
Q96IJ6,grp_1374,P49770
Q96IK1,grp_1148,Q96IK1
Q96IX5,grp_1149,Q96IX5
Q96IY1,grp_1710,Q9H410
Q96J01,grp_1646,Q13769
Q96JB2,grp_0518,Q9P1Q0
Q96JB5,grp_0143,O60524
Q96JC1,grp_1151,Q96JC1
Q96JG6,grp_0851,Q6P9B9
Q96JH7,grp_0671,Q14137
Q96JK2,grp_0087,O15287
Q96JN0,grp_0937,Q9HAD4
Q96JP0,grp_1561,Q06330
Q96KP1,grp_0851,Q6P9B9
Q96L21,grp_0143,O60524
Q96L50,grp_1638,Q13617
Q96L91,grp_0646,Q9Y4A5
Q96LB3,grp_1157,Q96LB3
Q96LB4,grp_1158,Q96LB4
Q96LD1,grp_1061,Q92629
Q96LI5,grp_1159,Q96LI5
Q96LT7,grp_1012,Q8TCE6
Q96LU5,grp_1160,Q96LU5
Q96LZ3,grp_1245,P24588
Q96M63,grp_1164,Q96NG3
Q96M94,grp_0784,Q53GT1
Q96MC2,grp_0875,Q6ZMI0
Q96MD2,grp_1161,Q96MD2
Q96ME1,grp_0988,Q8NEE6
Q96MF7,grp_1759,Q86SE9
Q96MG7,grp_1162,Q96MG7
Q96MW5,grp_0473,Q9Y2V7
Q96MX6,grp_0937,Q9HAD4
Q96N67,grp_0910,Q9NR31
Q96NB3,grp_1580,Q10586
Q96NG3,grp_1164,Q96NG3
Q96NJ5,grp_0784,Q53GT1
Q96NY9,grp_1165,Q96NY9
Q96P20,grp_1166,Q96P20
Q96P44,grp_0036,O00339
Q96P56,grp_0898,Q7RTX7
Q96PC3,grp_1121,Q96CW1
Q96PD4,grp_1831,Q9H293
Q96PQ7,grp_0784,Q53GT1
Q96Q05,grp_1357,P48553
Q96Q11,grp_1168,Q96Q11
Q96Q15,grp_0748,Q16181
Q96Q45,grp_1169,Q96Q45
Q96Q80,grp_1170,Q96Q80
Q96QD9,grp_1171,Q96QD9
Q96QK1,grp_0121,O43524
Q96RK4,grp_1441,P60006
Q96RL1,grp_1172,Q96RL1
Q96RN5,grp_0000,A0JLT2
Q96RQ1,grp_1174,Q96RQ1
