uniprot_id,source,structure_id,resolution,exp_method,chains,url,available,n_pdb_structures
Q14790,pdb,4jj7,1.18,X-ray,A=217-479,https://files.rcsb.org/download/4jj7.cif,True,36
Q14974,pdb,1qgr,2.3,X-ray,A=1-876,https://files.rcsb.org/download/1qgr.cif,True,16
Q14839,pdb,6q3m,2.52,X-ray,A/B/C/D=444-679,https://files.rcsb.org/download/6q3m.cif,True,12
Q14865,pdb,1ig6,,NMR,A=318-424,https://files.rcsb.org/download/1ig6.cif,True,2
Q14997,pdb,6kwy,2.72,EM,c=1-1843,https://files.rcsb.org/download/6kwy.cif,True,5
Q14978,alphafold,AF-Q14978-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q14978-F1-model_v6.cif,True,0
Q14919,pdb,1jfi,2.62,X-ray,A=1-77,https://files.rcsb.org/download/1jfi.cif,True,1
Q14CS0,alphafold,AF-Q14CS0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q14CS0-F1-model_v6.cif,True,0
Q14CW9,pdb,2kkt,,NMR,A=197-276,https://files.rcsb.org/download/2kkt.cif,True,1
Q14957,alphafold,AF-Q14957-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q14957-F1-model_v6.cif,True,0
Q14CX7,pdb,7stx,3.14,EM,B=45-972,https://files.rcsb.org/download/7stx.cif,True,3
Q14993,alphafold,AF-Q14993-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q14993-F1-model_v6.cif,True,0
Q14999,pdb,7z8b,2.8,EM,C=1-1698,https://files.rcsb.org/download/7z8b.cif,True,2
Q15007,pdb,7yfj,2.4,X-ray,A/B=130-241,https://files.rcsb.org/download/7yfj.cif,True,4
Q15014,alphafold,AF-Q15014-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15014-F1-model_v6.cif,True,0
Q15003,pdb,6igx,3.0,X-ray,A/C=470-526,https://files.rcsb.org/download/6igx.cif,True,1
Q15018,pdb,8pvy,3.02,EM,B/D/H/J=1-267,https://files.rcsb.org/download/8pvy.cif,True,4
Q15019,pdb,6upq,1.86,X-ray,A=36-308,https://files.rcsb.org/download/6upq.cif,True,7
Q15022,pdb,5ij7,2.62,X-ray,S/T=545-725,https://files.rcsb.org/download/5ij7.cif,True,29
Q15021,alphafold,AF-Q15021-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15021-F1-model_v6.cif,True,0
Q15005,alphafold,AF-Q15005-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15005-F1-model_v6.cif,True,0
Q15024,pdb,9g8m,3.3,EM,F=1-291,https://files.rcsb.org/download/9g8m.cif,True,8
Q15046,pdb,6ild,1.88,X-ray,A/B=70-581,https://files.rcsb.org/download/6ild.cif,True,14
Q15054,pdb,1u76,2.6,X-ray,B/D/F=452-466,https://files.rcsb.org/download/1u76.cif,True,9
Q15006,pdb,6y4l,2.2,X-ray,A=10-274,https://files.rcsb.org/download/6y4l.cif,True,10
Q15008,pdb,8usb,2.73,EM,Y=1-389,https://files.rcsb.org/download/8usb.cif,True,70
Q15061,pdb,7mqa,2.7,EM,LK/LL=1-677,https://files.rcsb.org/download/7mqa.cif,True,3
Q15029,pdb,8h6l,2.6,EM,5C=1-972,https://files.rcsb.org/download/8h6l.cif,True,66
Q15080,pdb,1w70,1.46,X-ray,A/B=174-228,https://files.rcsb.org/download/1w70.cif,True,6
Q15051,alphafold,AF-Q15051-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15051-F1-model_v6.cif,True,0
Q15078,pdb,3o0g,1.95,X-ray,D/E=145-293,https://files.rcsb.org/download/3o0g.cif,True,11
Q15102,alphafold,AF-Q15102-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15102-F1-model_v6.cif,True,0
Q15233,pdb,7lru,1.6,X-ray,B=234-281,https://files.rcsb.org/download/7lru.cif,True,6
Q15131,alphafold,AF-Q15131-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15131-F1-model_v6.cif,True,0
Q15269,pdb,7mqa,2.7,EM,LO=1-919,https://files.rcsb.org/download/7mqa.cif,True,3
Q15287,pdb,4a8x,1.9,X-ray,A=159-244,https://files.rcsb.org/download/4a8x.cif,True,1
Q15155,alphafold,AF-Q15155-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15155-F1-model_v6.cif,True,0
Q15334,alphafold,AF-Q15334-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15334-F1-model_v6.cif,True,0
Q15369,pdb,7z76,1.32,X-ray,B=17-112,https://files.rcsb.org/download/7z76.cif,True,173
Q15329,pdb,5tuv,2.9,X-ray,B/E=124-232,https://files.rcsb.org/download/5tuv.cif,True,1
Q15291,pdb,6km7,1.8,X-ray,"A/B=10-325, C/D=390-480",https://files.rcsb.org/download/6km7.cif,True,27
Q15388,pdb,4apo,1.9,X-ray,D/E=140-145,https://files.rcsb.org/download/4apo.cif,True,12
Q15393,pdb,7q4o,2.2,EM,C=1-1217,https://files.rcsb.org/download/7q4o.cif,True,60
Q15399,pdb,7nuw,1.9,X-ray,A=625-785,https://files.rcsb.org/download/7nuw.cif,True,6
Q15427,pdb,7evo,2.5,EM,4=1-424,https://files.rcsb.org/download/7evo.cif,True,39
Q15370,pdb,7z76,1.32,X-ray,A=1-104,https://files.rcsb.org/download/7z76.cif,True,177
Q15459,pdb,7p0v,1.56,X-ray,A=704-793,https://files.rcsb.org/download/7p0v.cif,True,46
Q15413,pdb,4erv,1.75,X-ray,A=2597-2800,https://files.rcsb.org/download/4erv.cif,True,5
Q15485,pdb,2j1g,1.95,X-ray,A/B/C/D/E/F=97-313,https://files.rcsb.org/download/2j1g.cif,True,13
Q15428,pdb,7q4o,2.2,EM,1=1-464,https://files.rcsb.org/download/7q4o.cif,True,37
Q15431,pdb,6f5x,1.91,X-ray,A=101-175,https://files.rcsb.org/download/6f5x.cif,True,5
Q15532,pdb,7vrb,2.39,X-ray,A/B/C/D=14-101,https://files.rcsb.org/download/7vrb.cif,True,1
Q15528,pdb,7emf,3.5,EM,V=1-200,https://files.rcsb.org/download/7emf.cif,True,11
Q15468,pdb,5lhw,0.91,X-ray,A=726-750,https://files.rcsb.org/download/5lhw.cif,True,5
Q15477,pdb,7qdy,3.1,EM,A=1-1246,https://files.rcsb.org/download/7qdy.cif,True,11
Q15542,pdb,2nxp,2.17,X-ray,A/B/C/D/E/F/G/H=188-343,https://files.rcsb.org/download/2nxp.cif,True,31
Q15543,pdb,1bh9,2.6,X-ray,A=31-75,https://files.rcsb.org/download/1bh9.cif,True,28
Q15572,alphafold,AF-Q15572-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15572-F1-model_v6.cif,True,0
Q15544,pdb,1bh9,2.6,X-ray,B=113-201,https://files.rcsb.org/download/1bh9.cif,True,28
Q15554,pdb,3sjm,1.35,X-ray,A/B=483-542,https://files.rcsb.org/download/3sjm.cif,True,15
Q15545,pdb,4rgw,2.3,X-ray,B=1-349,https://files.rcsb.org/download/4rgw.cif,True,28
Q15631,pdb,1j1j,2.2,X-ray,A/B/C/D=1-228,https://files.rcsb.org/download/1j1j.cif,True,4
Q15637,pdb,4fxw,2.29,X-ray,B/D=14-132,https://files.rcsb.org/download/4fxw.cif,True,10
Q15573,alphafold,AF-Q15573-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q15573-F1-model_v6.cif,True,0
Q15633,pdb,6zbk,1.49,X-ray,B=262-366,https://files.rcsb.org/download/6zbk.cif,True,10
Q15596,pdb,3up3,1.25,X-ray,P=741-754,https://files.rcsb.org/download/3up3.cif,True,367
Q15628,pdb,6ac0,1.45,X-ray,A=195-312,https://files.rcsb.org/download/6ac0.cif,True,5
Q15650,pdb,9kyk,1.02,X-ray,A=410-581,https://files.rcsb.org/download/9kyk.cif,True,10
Q15648,pdb,2o4j,1.74,X-ray,C=640-652,https://files.rcsb.org/download/2o4j.cif,True,63
Q15700,pdb,2he2,1.5,X-ray,A/B=418-513,https://files.rcsb.org/download/2he2.cif,True,2
Q15744,pdb,3t92,1.5,X-ray,A=37-61,https://files.rcsb.org/download/3t92.cif,True,1
Q15788,pdb,3oll,1.5,X-ray,C/D=683-701,https://files.rcsb.org/download/3oll.cif,True,291
Q15661,pdb,2f9n,1.6,X-ray,A/B/C/D=31-275,https://files.rcsb.org/download/2f9n.cif,True,21
Q15750,pdb,7nth,1.97,X-ray,A=468-504,https://files.rcsb.org/download/7nth.cif,True,35
Q15822,pdb,5fjv,3.2,X-ray,A/B/C/D/E=59-265,https://files.rcsb.org/download/5fjv.cif,True,1
Q15796,pdb,6yia,1.3,X-ray,P=459-467,https://files.rcsb.org/download/6yia.cif,True,10
Q15825,pdb,8zrn,3.25,EM,"A/C=1-374, A/C=416-494",https://files.rcsb.org/download/8zrn.cif,True,2
Q15797,pdb,3q4a,1.54,X-ray,C=456-465,https://files.rcsb.org/download/3q4a.cif,True,10
Q15831,pdb,2wtk,2.65,X-ray,C/F=43-347,https://files.rcsb.org/download/2wtk.cif,True,4
Q15853,pdb,8ia3,3.5,X-ray,A/B/E/F=235-346,https://files.rcsb.org/download/8ia3.cif,True,1
Q15819,pdb,4onl,1.35,X-ray,A=1-145,https://files.rcsb.org/download/4onl.cif,True,17
Q15910,pdb,5u5t,1.6,X-ray,C/D=39-68,https://files.rcsb.org/download/5u5t.cif,True,38
Q15858,pdb,8yhz,1.62,X-ray,P=764-774,https://files.rcsb.org/download/8yhz.cif,True,41
Q15904,pdb,6wlw,3.0,EM,U=1-470,https://files.rcsb.org/download/6wlw.cif,True,9
Q16099,alphafold,AF-Q16099-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16099-F1-model_v6.cif,True,0
Q15906,pdb,9inc,2.01,X-ray,C/F=8-73,https://files.rcsb.org/download/9inc.cif,True,17
Q16254,pdb,5tuu,2.25,X-ray,B=91-198,https://files.rcsb.org/download/5tuu.cif,True,2
Q16181,pdb,6n0b,1.74,X-ray,A/B/C/D=48-318,https://files.rcsb.org/download/6n0b.cif,True,8
Q16186,pdb,5v1y,1.42,X-ray,A/B=19-132,https://files.rcsb.org/download/5v1y.cif,True,21
Q16445,alphafold,AF-Q16445-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16445-F1-model_v6.cif,True,0
Q16236,pdb,2flu,1.5,X-ray,P=69-84,https://files.rcsb.org/download/2flu.cif,True,20
Q16363,alphafold,AF-Q16363-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16363-F1-model_v6.cif,True,0
Q16394,pdb,7sck,2.8,EM,A=28-746,https://files.rcsb.org/download/7sck.cif,True,6
Q16520,alphafold,AF-Q16520-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16520-F1-model_v6.cif,True,0
Q16514,pdb,1h3o,2.3,X-ray,B/D=57-128,https://files.rcsb.org/download/1h3o.cif,True,33
Q16478,alphafold,AF-Q16478-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16478-F1-model_v6.cif,True,0
Q16534,alphafold,AF-Q16534-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16534-F1-model_v6.cif,True,0
Q16526,alphafold,AF-Q16526-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16526-F1-model_v6.cif,True,0
Q16543,pdb,2w0g,1.88,X-ray,A=148-276,https://files.rcsb.org/download/2w0g.cif,True,18
Q16531,pdb,9bbg,1.7,X-ray,A=1-1140,https://files.rcsb.org/download/9bbg.cif,True,157
Q16570,pdb,7p93,1.55,X-ray,B/M=34-46,https://files.rcsb.org/download/7p93.cif,True,5
Q16552,pdb,8uss,1.47,X-ray,A=34-155,https://files.rcsb.org/download/8uss.cif,True,36
Q16576,pdb,7m3x,1.46,X-ray,A=6-411,https://files.rcsb.org/download/7m3x.cif,True,3
Q16533,pdb,7zwd,3.0,EM,a=1-368,https://files.rcsb.org/download/7zwd.cif,True,18
Q16586,alphafold,AF-Q16586-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16586-F1-model_v6.cif,True,0
Q16540,pdb,7of0,2.2,EM,U=1-153,https://files.rcsb.org/download/7of0.cif,True,70
Q16594,pdb,6f3t,2.5,X-ray,F/H/J/L=5-120,https://files.rcsb.org/download/6f3t.cif,True,31
Q16585,alphafold,AF-Q16585-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16585-F1-model_v6.cif,True,0
Q16630,pdb,4b4n,1.81,X-ray,B=276-290,https://files.rcsb.org/download/4b4n.cif,True,16
Q16595,pdb,3t3l,1.15,X-ray,A=82-210,https://files.rcsb.org/download/3t3l.cif,True,16
Q16602,pdb,6zho,1.6,X-ray,A=34-144,https://files.rcsb.org/download/6zho.cif,True,23
Q16637,pdb,7w2p,1.15,X-ray,A=82-147,https://files.rcsb.org/download/7w2p.cif,True,15
Q16611,pdb,5vx1,1.22,X-ray,A/B=23-186,https://files.rcsb.org/download/5vx1.cif,True,53
Q16695,pdb,6wau,1.75,X-ray,G/H/I/J/K/L=22-33,https://files.rcsb.org/download/6wau.cif,True,12
Q16621,pdb,2kz5,,NMR,A=214-293,https://files.rcsb.org/download/2kz5.cif,True,1
Q16718,pdb,5xtb,3.4,EM,H=5-116,https://files.rcsb.org/download/5xtb.cif,True,5
Q16649,pdb,8k86,2.06,X-ray,A/B=68-136,https://files.rcsb.org/download/8k86.cif,True,3
Q16795,pdb,5xtb,3.4,EM,J=40-376,https://files.rcsb.org/download/5xtb.cif,True,5
Q16665,pdb,4h6j,1.52,X-ray,A=238-348,https://files.rcsb.org/download/4h6j.cif,True,25
Q16740,pdb,8hgk,1.9,X-ray,A/B/C/D/E/F/G/H/I/J/K/L/M/N=57-277,https://files.rcsb.org/download/8hgk.cif,True,22
Q16875,pdb,6hvi,1.96,X-ray,A=1-520,https://files.rcsb.org/download/6hvi.cif,True,26
Q16877,alphafold,AF-Q16877-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16877-F1-model_v6.cif,True,0
Q17RW2,alphafold,AF-Q17RW2-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q17RW2-F1-model_v6.cif,True,0
Q16816,pdb,8xya,2.7,EM,C=1-387,https://files.rcsb.org/download/8xya.cif,True,10
Q16787,alphafold,AF-Q16787-4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16787-4-F1-model_v6.cif,True,0
Q16864,pdb,6wlz,2.9,EM,N=1-119,https://files.rcsb.org/download/6wlz.cif,True,8
Q1ZZU3,alphafold,AF-Q1ZZU3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q1ZZU3-F1-model_v6.cif,True,0
Q16891,alphafold,AF-Q16891-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q16891-F1-model_v6.cif,True,0
Q1HG43,pdb,7d3f,2.3,EM,B/D=1-330,https://files.rcsb.org/download/7d3f.cif,True,2
Q2M389,alphafold,AF-Q2M389-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q2M389-F1-model_v6.cif,True,0
Q2NKJ3,pdb,5w2l,1.86,X-ray,A/B=716-880,https://files.rcsb.org/download/5w2l.cif,True,7
Q19AV6,alphafold,AF-Q19AV6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q19AV6-F1-model_v6.cif,True,0
Q1HG44,alphafold,AF-Q1HG44-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q1HG44-F1-model_v6.cif,True,0
Q2UY09,alphafold,AF-Q2UY09-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q2UY09-F1-model_v6.cif,True,0
Q2VPB7,pdb,8yab,3.26,EM,B=1-878,https://files.rcsb.org/download/8yab.cif,True,2
Q2TBA0,pdb,4asc,1.78,X-ray,A=314-621,https://files.rcsb.org/download/4asc.cif,True,1
Q2MV58,alphafold,AF-Q2MV58-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q2MV58-F1-model_v6.cif,True,0
Q2WGJ6,alphafold,AF-Q2WGJ6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q2WGJ6-F1-model_v6.cif,True,0
Q3B726,pdb,7ob9,2.7,EM,G=1-338,https://files.rcsb.org/download/7ob9.cif,True,6
Q2WGJ8,alphafold,AF-Q2WGJ8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q2WGJ8-F1-model_v6.cif,True,0
Q3MUY2,alphafold,AF-Q3MUY2-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q3MUY2-F1-model_v6.cif,True,0
Q3MIR4,pdb,7vgh,3.39,EM,A=1-351,https://files.rcsb.org/download/7vgh.cif,True,1
Q3SY84,alphafold,AF-Q3SY84-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q3SY84-F1-model_v6.cif,True,0
Q3ZCQ8,alphafold,AF-Q3ZCQ8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q3ZCQ8-F1-model_v6.cif,True,0
Q3KNV8,alphafold,AF-Q3KNV8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q3KNV8-F1-model_v6.cif,True,0
Q3SYG4,pdb,4yd8,1.8,X-ray,A/B=1-407,https://files.rcsb.org/download/4yd8.cif,True,2
Q3T906,pdb,9bgf,2.9,EM,A/B=44-1209,https://files.rcsb.org/download/9bgf.cif,True,5
Q4G0F5,alphafold,AF-Q4G0F5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q4G0F5-F1-model_v6.cif,True,0
Q4ADV7,alphafold,AF-Q4ADV7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q4ADV7-F1-model_v6.cif,True,0
Q49AN0,alphafold,AF-Q49AN0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q49AN0-F1-model_v6.cif,True,0
Q4LE39,pdb,7dm4,,NMR,A=1-151,https://files.rcsb.org/download/7dm4.cif,True,1
Q4VC05,alphafold,AF-Q4VC05-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q4VC05-F1-model_v6.cif,True,0
Q4G163,alphafold,AF-Q4G163-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q4G163-F1-model_v6.cif,True,0
Q504Q3,alphafold,AF-Q504Q3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q504Q3-F1-model_v6.cif,True,0
Q52LA3,pdb,6c48,2.32,X-ray,B/E=48-112,https://files.rcsb.org/download/6c48.cif,True,2
Q4U2R6,pdb,7of0,2.2,EM,i=1-128,https://files.rcsb.org/download/7of0.cif,True,69
Q52LR7,alphafold,AF-Q52LR7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q52LR7-F1-model_v6.cif,True,0
Q52LJ0,alphafold,AF-Q52LJ0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q52LJ0-F1-model_v6.cif,True,0
Q53F19,pdb,8by6,3.19,EM,C=561-620,https://files.rcsb.org/download/8by6.cif,True,1
Q53G59,pdb,2vpj,1.85,X-ray,A=268-567,https://files.rcsb.org/download/2vpj.cif,True,5
Q53HC5,pdb,9etw,1.51,X-ray,A/B=34-161,https://files.rcsb.org/download/9etw.cif,True,1
Q53H12,alphafold,AF-Q53H12-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q53H12-F1-model_v6.cif,True,0
Q53S33,pdb,2ncl,,NMR,A=27-107,https://files.rcsb.org/download/2ncl.cif,True,1
Q53GS7,pdb,6b4f,2.81,X-ray,A/B=382-698,https://files.rcsb.org/download/6b4f.cif,True,3
Q53GS9,pdb,6qw6,2.92,EM,U=1-555,https://files.rcsb.org/download/6qw6.cif,True,21
Q53T94,alphafold,AF-Q53T94-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q53T94-F1-model_v6.cif,True,0
Q53GT1,pdb,8w4j,3.06,EM,I/J=1-634,https://files.rcsb.org/download/8w4j.cif,True,4
Q53HL2,pdb,2qfa,1.4,X-ray,B=15-76,https://files.rcsb.org/download/2qfa.cif,True,11
Q53TQ3,alphafold,AF-Q53TQ3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q53TQ3-F1-model_v6.cif,True,0
Q567U6,pdb,8p0w,2.9,EM,K=1-631,https://files.rcsb.org/download/8p0w.cif,True,4
Q587J8,alphafold,AF-Q587J8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q587J8-F1-model_v6.cif,True,0
Q5BKZ1,alphafold,AF-Q5BKZ1-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5BKZ1-F1-model_v6.cif,True,0
Q58WW2,pdb,3i7o,2.8,X-ray,B=9-21,https://files.rcsb.org/download/3i7o.cif,True,1
Q58A45,alphafold,AF-Q58A45-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q58A45-F1-model_v6.cif,True,0
Q5HYA8,pdb,7fh1,3.34,EM,A/B=1-995,https://files.rcsb.org/download/7fh1.cif,True,1
Q5EE01,pdb,7r5s,2.83,EM,W=1-88,https://files.rcsb.org/download/7r5s.cif,True,5
Q5H9F3,pdb,4hpm,1.85,X-ray,A/C=1668-1785,https://files.rcsb.org/download/4hpm.cif,True,2
Q5H8A4,alphafold,AF-Q5H8A4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5H8A4-F1-model_v6.cif,True,0
Q5HYK3,alphafold,AF-Q5HYK3-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5HYK3-F1-model_v6.cif,True,0
Q5H9S7,alphafold,AF-Q5H9S7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5H9S7-F1-model_v6.cif,True,0
Q5JPE7,alphafold,AF-Q5JPE7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5JPE7-F1-model_v6.cif,True,0
Q5IJ48,pdb,2wo6,2.5,X-ray,C=4-9,https://files.rcsb.org/download/2wo6.cif,True,1
Q5J8M3,pdb,8j0o,3.32,EM,D=1-183,https://files.rcsb.org/download/8j0o.cif,True,8
Q5JS54,pdb,5wtq,1.9,X-ray,A/B/C/D=1-123,https://files.rcsb.org/download/5wtq.cif,True,3
Q5JU00,alphafold,AF-Q5JU00-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5JU00-F1-model_v6.cif,True,0
Q5PSV4,alphafold,AF-Q5PSV4-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5PSV4-F1-model_v6.cif,True,0
Q5JVF3,pdb,3t5x,2.12,X-ray,A=201-399,https://files.rcsb.org/download/3t5x.cif,True,2
Q5RKV6,pdb,9g8m,3.3,EM,"G=1-272, H=181-272",https://files.rcsb.org/download/9g8m.cif,True,8
Q5QJE6,pdb,7mqa,2.7,EM,SQ=1-756,https://files.rcsb.org/download/7mqa.cif,True,3
Q5MIZ7,alphafold,AF-Q5MIZ7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5MIZ7-F1-model_v6.cif,True,0
Q5MNV8,alphafold,AF-Q5MNV8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5MNV8-F1-model_v6.cif,True,0
Q5QP82,alphafold,AF-Q5QP82-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5QP82-F1-model_v6.cif,True,0
Q5SRE5,alphafold,AF-Q5SRE5-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5SRE5-F1-model_v6.cif,True,0
Q5SY80,alphafold,AF-Q5SY80-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5SY80-F1-model_v6.cif,True,0
Q5SXM2,pdb,7zwd,3.0,EM,c=1-1469,https://files.rcsb.org/download/7zwd.cif,True,18
Q5SY16,pdb,9dun,3.32,EM,A/B=103-702,https://files.rcsb.org/download/9dun.cif,True,1
Q5T2S8,alphafold,AF-Q5T2S8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5T2S8-F1-model_v6.cif,True,0
Q5T011,alphafold,AF-Q5T011-7-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5T011-7-F1-model_v6.cif,True,0
Q5T200,pdb,7vf2,3.0,EM,B=1106-1668,https://files.rcsb.org/download/7vf2.cif,True,1
Q5T6F0,pdb,8ajm,2.83,EM,B=1-453,https://files.rcsb.org/download/8ajm.cif,True,5
Q5T6S3,pdb,6wau,1.75,X-ray,A/B/C/D/E/F=38-96,https://files.rcsb.org/download/6wau.cif,True,4
Q5T440,pdb,6geu,1.55,X-ray,A=43-356,https://files.rcsb.org/download/6geu.cif,True,3
Q5TA45,pdb,5v8w,2.1,X-ray,B/D/F/H=491-600,https://files.rcsb.org/download/5v8w.cif,True,15
Q5T4S7,pdb,8j9r,1.65,X-ray,A=1660-1729,https://files.rcsb.org/download/8j9r.cif,True,7
Q5T653,pdb,7of0,2.2,EM,D=1-305,https://files.rcsb.org/download/7of0.cif,True,70
Q5TBB1,pdb,3p87,2.99,X-ray,G/H/I/J/K/L=290-312,https://files.rcsb.org/download/3p87.cif,True,4
Q5TD94,alphafold,AF-Q5TD94-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5TD94-F1-model_v6.cif,True,0
Q5TAQ9,pdb,3i8e,3.4,X-ray,C/D=153-165,https://files.rcsb.org/download/3i8e.cif,True,1
Q5T8P6,alphafold,AF-Q5T8P6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5T8P6-F1-model_v6.cif,True,0
Q5UCC4,pdb,8j0o,3.32,EM,J=1-207,https://files.rcsb.org/download/8j0o.cif,True,9
Q5TAT6,alphafold,AF-Q5TAT6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5TAT6-F1-model_v6.cif,True,0
Q5TGZ0,alphafold,AF-Q5TGZ0-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5TGZ0-F1-model_v6.cif,True,0
Q5UE93,alphafold,AF-Q5UE93-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5UE93-F1-model_v6.cif,True,0
Q5VSL9,pdb,7k36,3.3,EM,I=1-837,https://files.rcsb.org/download/7k36.cif,True,1
Q5TKA1,pdb,6c48,2.32,X-ray,A/D=333-450,https://files.rcsb.org/download/6c48.cif,True,3
Q5VWG9,pdb,5wxh,1.3,X-ray,A/C=853-915,https://files.rcsb.org/download/5wxh.cif,True,30
Q5VTU8,alphafold,AF-Q5VTU8-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5VTU8-F1-model_v6.cif,True,0
Q5VIR6,alphafold,AF-Q5VIR6-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-Q5VIR6-F1-model_v6.cif,True,0
Q5VWK5,pdb,5mzv,2.8,X-ray,C=1-317,https://files.rcsb.org/download/5mzv.cif,True,4
