uniprot_id,group_id,representative
Q5SRE5,grp_0018,O00231
Q5SXM2,grp_1331,O75971
Q5SY16,grp_1197,Q5SY16
Q5SY80,grp_0003,A5PLN9
Q5T011,grp_1198,Q5T011
Q5T200,grp_1117,Q14764
Q5T2S8,grp_0848,Q96GM5
Q5T440,grp_1199,Q5T440
Q5T4S7,grp_0725,Q86XK2
Q5T653,grp_0064,O15235
Q5T6F0,grp_1179,Q3SYG4
Q5T6S3,grp_0803,Q92794
Q5T8P6,grp_1341,O75934
Q5TA45,grp_0378,Q9NV88
Q5TAQ9,grp_1203,Q5TAQ9
Q5TAT6,grp_1204,Q5TAT6
Q5TBB1,grp_0342,P35249
Q5TD94,grp_1206,Q5TD94
Q5TGZ0,grp_1207,Q5TGZ0
Q5TKA1,grp_0235,P10244
Q5UCC4,grp_0093,O43402
Q5UE93,grp_0432,Q9P2N6
Q5VIR6,grp_0110,O60293
Q5VSL9,grp_1208,Q5VSL9
Q5VTR2,grp_1213,Q5XPI4
Q5VTU8,grp_1343,O75947
Q5VUJ9,grp_1209,Q5VUJ9
Q5VWG9,grp_0387,Q9NXR8
Q5VWK5,grp_0222,P08887
Q5VZE5,grp_1211,Q5VZE5
Q5VZM2,grp_1004,Q9H7X7
Q5W0V3,grp_1007,Q9H8T0
Q5XG87,grp_0740,Q8NDF8
Q5XKP0,grp_1212,Q5XKP0
Q5XPI4,grp_1213,Q5XPI4
Q5XUX0,grp_0007,A6NHQ4
Q5XUX1,grp_1179,Q3SYG4
Q5XX13,grp_1179,Q3SYG4
Q641Q2,grp_0928,Q02410
Q659A1,grp_0404,Q9H307
Q66K64,grp_1216,Q66K64
Q676U5,grp_1179,Q3SYG4
Q68CL5,grp_1218,Q68CL5
Q68CP9,grp_0336,P32780
Q68CZ1,grp_0431,Q9P2K1
Q68CZ6,grp_0738,Q8NCN5
Q68DK7,grp_0815,Q92993
Q68E01,grp_1221,Q68E01
Q695T7,grp_1222,Q695T7
Q69YN4,grp_1117,Q14764
Q6AI39,grp_0849,Q96GS4
Q6I9Y2,grp_0691,Q13769
Q6IA17,grp_1318,O95256
Q6IA86,grp_1179,Q3SYG4
Q6IAA8,grp_1329,O95876
Q6IBW4,grp_1052,O95072
Q6IE81,grp_0842,Q96EV8
Q6IN85,grp_1224,Q6IN85
Q6IPU0,grp_0673,Q13352
Q6IQ16,grp_0351,P36941
Q6JEL2,grp_1186,Q53GT1
Q6KB66,grp_1225,Q6KB66
Q6KC79,grp_0404,Q9H307
Q6MZP7,grp_1226,Q6MZP7
Q6N069,grp_0018,O00231
Q6NUP7,grp_1284,Q9BWT7
Q6NUQ1,grp_0110,O60293
Q6NUS6,grp_1176,Q2MV58
Q6NVH7,grp_0072,O15315
Q6NXR4,grp_1227,Q6NXR4
Q6NXT4,grp_0951,Q8IUX1
Q6NZ36,grp_0091,O43290
Q6NZY4,grp_1066,Q9Y580
Q6P050,grp_1229,Q6P050
Q6P0N0,grp_0000,A0JLT2
Q6P161,grp_0064,O15235
Q6P179,grp_1231,Q6P179
Q6P1J9,grp_1232,Q6P1J9
Q6P1K2,grp_1316,O95229
Q6P1L8,grp_0064,O15235
Q6P1M3,grp_1179,Q3SYG4
Q6P1X5,grp_0336,P32780
Q6P2C8,grp_0000,A0JLT2
Q6P2E9,grp_0849,Q96GS4
Q6P2Q9,grp_1047,O94906
Q6P3S6,grp_1235,Q6P3S6
Q6P4F2,grp_1236,Q6P4F2
Q6P4R8,grp_1237,Q6P4R8
Q6P5R6,grp_0644,P62495
Q6P5S7,grp_0073,O15342
Q6P9B9,grp_1238,Q6P9B9
Q6P9G0,grp_0091,O43290
Q6PCT2,grp_0496,Q9Y2K7
Q6PD62,grp_1239,Q6PD62
Q6PF06,grp_0814,Q92979
Q6PF15,grp_1186,Q53GT1
Q6PGP7,grp_1179,Q3SYG4
Q6PI98,grp_1227,Q6NXR4
Q6PID8,grp_0007,A6NHQ4
Q6PIF2,grp_1117,Q14764
Q6PIJ6,grp_0374,Q7Z6M2
Q6PIW4,grp_0064,O15235
Q6PJ61,grp_1243,Q6PJ61
Q6PJG2,grp_0360,Q8IXZ2
Q6PJI9,grp_1179,Q3SYG4
Q6QNY0,grp_0860,Q96LB3
Q6QNY1,grp_1245,Q6QNY1
Q6R327,grp_0110,O60293
Q6STE5,grp_0240,P10966
Q6TDP4,grp_1186,Q53GT1
Q6TFL4,grp_1186,Q53GT1
Q6TGC4,grp_0313,P26678
Q6UN15,grp_1325,O95639
Q6UVJ0,grp_1249,Q6UVJ0
Q6UWB1,grp_0738,Q8NCN5
Q6UWZ7,grp_0790,Q92547
Q6UX40,grp_1252,Q6UX40
Q6UXL0,grp_0222,P08887
Q6UXN9,grp_1179,Q3SYG4
Q6UXV4,grp_1253,Q6UXV4
Q6VEQ5,grp_0009,A8MWX3
Q6VN20,grp_0436,Q9UBL3
Q6W2J9,grp_0154,Q9BSM1
Q6X9E4,grp_1179,Q3SYG4
Q6XR72,grp_0951,Q8IUX1
Q6Y7W6,grp_1254,Q6Y7W6
Q6ZMI0,grp_1208,Q5VSL9
Q6ZMJ4,grp_1255,Q6ZMJ4
Q6ZMZ3,grp_0780,Q8WXH0
Q6ZN18,grp_1179,Q3SYG4
Q6ZNE5,grp_0091,O43290
Q6ZNK6,grp_1259,Q6ZNK6
Q6ZNX1,grp_0116,O60673
Q6ZRH7,grp_1179,Q3SYG4
Q6ZRS2,grp_1227,Q6NXR4
Q6ZTW0,grp_1261,Q6ZTW0
Q6ZW49,grp_0790,Q92547
Q6ZYL4,grp_0336,P32780
Q70Z44,grp_0101,O43556
Q71DI3,grp_0579,P52701
Q71F23,grp_0673,Q13352
Q71SY5,grp_1264,Q71SY5
Q71UI9,grp_0336,P32780
Q71UM5,grp_1265,Q71UM5
Q75N03,grp_1266,Q75N03
Q75QN2,grp_1238,Q6P9B9
Q7L014,grp_0755,Q8TAD8
Q7L0Y3,grp_0710,Q8N4T8
Q7L1V2,grp_1329,O95876
Q7L2H7,grp_0024,O00303
Q7L2Z9,grp_0673,Q13352
Q7L523,grp_1329,O95876
Q7L576,grp_0955,Q7L576
Q7L5D6,grp_0956,Q7L5D6
Q7L5N1,grp_1092,Q9BRB3
Q7L5Y9,grp_1006,Q9H871
Q7LBR1,grp_0419,Q9NZZ3
Q7LG56,grp_0334,P31350
Q7RTN6,grp_0958,Q7RTN6
Q7RTV0,grp_1047,O94906
Q7RTX7,grp_0959,Q7RTX7
Q7Z2E3,grp_0960,Q7Z2E3
Q7Z2W9,grp_0064,O15235
Q7Z392,grp_0003,A5PLN9
Q7Z3B3,grp_0367,Q7Z3B3
Q7Z3B4,grp_0368,Q7Z3B4
Q7Z3J2,grp_0369,Q7Z3J2
Q7Z3S7,grp_0018,O00231
Q7Z3Z0,grp_1225,Q6KB66
Q7Z412,grp_0370,Q7Z412
Q7Z434,grp_0371,Q7Z434
Q7Z4G1,grp_0121,O60826
Q7Z4G4,grp_0450,Q9UI30
Q7Z4H7,grp_1284,Q9BWT7
Q7Z4I7,grp_0540,P48059
Q7Z4L5,grp_0018,O00231
Q7Z4M0,grp_1286,Q9BXB4
Q7Z4Y8,grp_1343,O75947
Q7Z6A9,grp_0240,P10966
Q7Z6J9,grp_0156,Q9BSV6
Q7Z6L1,grp_0091,O43290
Q7Z6M2,grp_0374,Q7Z6M2
Q7Z6M4,grp_0139,O75394
Q7Z7C8,grp_0375,Q7Z7C8
Q7Z7F7,grp_0064,O15235
Q7Z7H8,grp_0064,O15235
Q7Z7L7,grp_1301,Q9C0D3
Q86SE9,grp_0163,Q99496
Q86SQ9,grp_0837,Q96E22
Q86SX6,grp_0727,Q86SX6
Q86SZ2,grp_0728,Q86SZ2
Q86TJ2,grp_1064,O75478
Q86TS9,grp_0064,O15235
Q86U28,grp_1268,Q9BUE6
Q86U42,grp_1341,O75934
Q86U44,grp_0989,Q9HCE5
Q86U86,grp_1287,Q9BXF3
Q86UC2,grp_1165,Q16534
Q86UK7,grp_0363,Q86UK7
Q86V20,grp_0116,O60673
Q86V81,grp_1341,O75934
Q86V97,grp_0091,O43290
Q86VN1,grp_0851,Q96H20
Q86VS8,grp_0366,Q86VS8
Q86VX2,grp_0121,O60826
Q86VX9,grp_0574,P51809
Q86W42,grp_0691,Q13769
Q86WC4,grp_0573,P51798
Q86WN2,grp_0337,P32881
Q86WV5,grp_0341,P35244
Q86WV6,grp_0723,Q86WV6
Q86X19,grp_0425,Q9P0N5
Q86X83,grp_0121,O60826
Q86XE0,grp_0724,Q86XE0
Q86XE3,grp_0410,Q9H4I9
Q86XH1,grp_0064,O15235
Q86XI2,grp_0682,Q13535
Q86XK2,grp_0725,Q86XK2
Q86XK3,grp_0495,Q9Y2D1
Q86XM0,grp_0003,A5PLN9
Q86XQ3,grp_0959,Q7RTX7
Q86XR7,grp_1318,O95256
Q86XT2,grp_1284,Q9BWT7
Q86XT9,grp_0726,Q86XT9
Q86Y22,grp_1204,Q5TAT6
Q86Y39,grp_0065,O15239
Q86YC2,grp_1235,Q6P3S6
Q86YP4,grp_0948,Q86YP4
Q86YV9,grp_1179,Q3SYG4
Q86YW7,grp_0166,P01229
Q8IU54,grp_0222,P08887
Q8IU57,grp_0222,P08887
Q8IU60,grp_0949,Q8IU60
Q8IUC6,grp_0371,Q7Z434
Q8IUR0,grp_0728,Q86SZ2
Q8IUR7,grp_0110,O60293
Q8IUX1,grp_0951,Q8IUX1
Q8IUZ0,grp_1341,O75934
Q8IV16,grp_0206,P06858
Q8IVH2,grp_1298,Q9BZS1
Q8IVV7,grp_0952,Q8IVV7
Q8IW19,grp_1367,Q96T60
Q8IWA0,grp_0033,O00566
Q8IWT0,grp_1345,Q9Y3I0
Q8IWT1,grp_0240,P10966
Q8IWU4,grp_0951,Q8IUX1
Q8IWZ6,grp_1341,O75934
Q8IX21,grp_0944,Q8IX21
Q8IX29,grp_0945,Q8IX29
Q8IX90,grp_0946,Q8IX90
Q8IXH7,grp_0280,P18615
Q8IXJ9,grp_0336,P32780
Q8IXK0,grp_0900,P78364
Q8IXM3,grp_0064,O15235
Q8IXQ5,grp_1186,Q53GT1
Q8IXS2,grp_0052,O15078
Q8IXZ2,grp_0360,Q8IXZ2
Q8IY18,grp_0980,Q9NTJ3
Q8IY31,grp_1117,Q14764
Q8IY47,grp_1186,Q53GT1
Q8IY57,grp_0361,Q8IY57
Q8IY82,grp_0362,Q8IY82
Q8IY92,grp_0867,Q96NY9
Q8IYA8,grp_0951,Q8IUX1
Q8IYB8,grp_0688,Q13619
Q8IYD1,grp_0937,Q8IYD1
Q8IYD8,grp_0938,Q8IYD8
Q8IYH5,grp_0939,Q8IYH5
Q8IYI0,grp_0940,Q8IYI0
Q8IYI6,grp_0110,O60293
Q8IYR0,grp_0941,Q8IYR0
Q8IYT4,grp_0687,Q13617
Q8IYU8,grp_0410,Q9H4I9
Q8IZ40,grp_0718,Q8N344
Q8IZC6,grp_0311,P25940
Q8IZD4,grp_1286,Q9BXB4
Q8IZF0,grp_0716,Q8N2C7
Q8IZH2,grp_0942,Q8IZH2
Q8IZI9,grp_0943,Q8IZI9
Q8IZJ0,grp_0943,Q8IZI9
Q8IZL8,grp_0032,O00541
Q8IZS8,grp_0018,O00231
Q8IZU3,grp_1117,Q14764
Q8N0S2,grp_0101,O43556
Q8N0S6,grp_0673,Q13352
Q8N108,grp_0718,Q8N344
Q8N122,grp_1179,Q3SYG4
Q8N140,grp_0713,Q8N140
Q8N157,grp_1134,Q15080
Q8N163,grp_0714,Q8N163
Q8N1B3,grp_0776,Q8WWL7
Q8N1B4,grp_0110,O60293
Q8N1E6,grp_0374,Q7Z6M2
Q8N1F7,grp_0110,O60293
Q8N1L9,grp_0404,Q9H307
Q8N201,grp_1238,Q6P9B9
Q8N205,grp_0715,Q8N205
Q8N239,grp_1186,Q53GT1
Q8N2C7,grp_0765,Q8TF05
Q8N2Q7,grp_0717,Q8N2Q7
Q8N2Z9,grp_0301,P23511
Q8N344,grp_0718,Q8N344
Q8N3C0,grp_1016,Q9H1I8
Q8N3I7,grp_0719,Q8N3I7
Q8N3P4,grp_1179,Q3SYG4
Q8N3R9,grp_0720,Q8N3R9
Q8N3U4,grp_0110,O60293
Q8N3Y1,grp_0007,A6NHQ4
Q8N3Z6,grp_0722,Q8N3Z6
Q8N461,grp_0374,Q7Z6M2
Q8N488,grp_0163,Q99496
Q8N4B4,grp_0374,Q7Z6M2
Q8N4H5,grp_1041,O96008
Q8N4N3,grp_1186,Q53GT1
Q8N4P2,grp_0682,Q13535
Q8N4T8,grp_0710,Q8N4T8
Q8N4V1,grp_0093,O43402
Q8N531,grp_0374,Q7Z6M2
Q8N5C8,grp_0412,Q9NYJ8
Q8N5D0,grp_0711,Q8N5D0
Q8N5N7,grp_0064,O15235
Q8N5P1,grp_0729,Q8N5P1
Q8N5Y2,grp_0326,P29374
Q8N612,grp_0064,O15235
Q8N668,grp_0121,O60826
Q8N684,grp_0949,Q8IU60
Q8N6L0,grp_0732,Q8N6L0
Q8N6L1,grp_0733,Q8N6L1
Q8N6P7,grp_0222,P08887
Q8N766,grp_0093,O43402
Q8N7H5,grp_1239,Q6PD62
Q8N8Y2,grp_0985,Q9HBG4
Q8N983,grp_0064,O15235
Q8N9N2,grp_0734,Q8N9N2
Q8NA54,grp_0091,O43290
Q8NAA4,grp_1179,Q3SYG4
Q8NAB2,grp_1186,Q53GT1
Q8NAC3,grp_0222,P08887
Q8NB37,grp_0736,Q8NB37
Q8NB49,grp_0098,O43520
Q8NB90,grp_0343,P35251
Q8NB91,grp_0070,O15287
Q8NBE8,grp_1186,Q53GT1
Q8NBP7,grp_0737,Q8NBP7
Q8NBT2,grp_0987,Q9HBM1
Q8NBZ0,grp_1204,Q5TAT6
Q8NCA5,grp_1183,Q52LJ0
Q8NCE0,grp_0156,Q9BSV6
Q8NCN5,grp_0738,Q8NCN5
Q8NCQ5,grp_1179,Q3SYG4
Q8ND04,grp_1004,Q9H7X7
Q8ND76,grp_0776,Q8WWL7
Q8NDD1,grp_0739,Q8NDD1
Q8NDF8,grp_0740,Q8NDF8
Q8NDV3,grp_0980,Q9NTJ3
Q8NDV7,grp_0741,Q8NDV7
Q8NDX5,grp_0900,P78364
Q8NE86,grp_0742,Q8NE86
Q8NEA4,grp_0743,Q8NEA4
Q8NEB9,grp_0091,O43290
Q8NEC5,grp_0959,Q7RTX7
Q8NEE6,grp_0374,Q7Z6M2
Q8NEJ9,grp_0744,Q8NEJ9
Q8NEM7,grp_0067,O15265
Q8NEV9,grp_0222,P08887
Q8NEW0,grp_0222,P08887
Q8NEY4,grp_1350,Q9Y487
Q8NEY8,grp_0745,Q8NEY8
Q8NEZ2,grp_0746,Q8NEZ2
Q8NEZ3,grp_0362,Q8IY82
Q8NEZ4,grp_0747,Q8NEZ4
Q8NEZ5,grp_1186,Q53GT1
Q8NF91,grp_0749,Q8NF91
Q8NFD5,grp_0750,Q8NFD5
Q8NFG4,grp_0861,Q96LT7
Q8NFH3,grp_1179,Q3SYG4
Q8NFH4,grp_1179,Q3SYG4
Q8NFH5,grp_0222,P08887
Q8NFJ9,grp_1179,Q3SYG4
Q8NFR3,grp_0751,Q8NFR3
Q8NFR9,grp_0222,P08887
Q8NFU7,grp_0496,Q9Y2K7
Q8NFW1,grp_0311,P25940
Q8NFY9,grp_1186,Q53GT1
Q8NFZ0,grp_0342,P35249
Q8NG31,grp_0753,Q8NG31
Q8NHE4,grp_0985,Q9HBG4
Q8NHM5,grp_0496,Q9Y2K7
Q8NHZ8,grp_0018,O00231
Q8NI22,grp_0311,P25940
Q8NI27,grp_0691,Q13769
Q8NI29,grp_0351,P36941
Q8NI35,grp_1295,Q9BYG4
Q8NI36,grp_0033,O00566
Q8TAA3,grp_0821,Q969U7
Q8TAA5,grp_0395,Q9HAV7
Q8TAD4,grp_0951,Q8IUX1
Q8TAD8,grp_1091,Q9BRA0
Q8TAE8,grp_0064,O15235
Q8TAF3,grp_0485,Q9UPT9
Q8TAG9,grp_0110,O60293
Q8TAM2,grp_0356,P37287
Q8TAQ2,grp_0037,O14497
Q8TAT6,grp_0756,Q8TAT6
Q8TB52,grp_0757,Q8TB52
Q8TBC4,grp_0288,P19793
Q8TBF5,grp_0240,P10966
Q8TBZ3,grp_1179,Q3SYG4
Q8TCC3,grp_0064,O15235
Q8TCE6,grp_0861,Q96LT7
Q8TCJ0,grp_0470,Q9UL03
Q8TCJ2,grp_0187,P04843
Q8TCS8,grp_0760,Q8TCS8
Q8TDH9,grp_0495,Q9Y2D1
Q8TDJ6,grp_1179,Q3SYG4
Q8TDM6,grp_1295,Q9BYG4
Q8TDP1,grp_0761,Q8TDP1
Q8TDR0,grp_0762,Q8TDR0
Q8TDY2,grp_0763,Q8TDY2
Q8TE02,grp_0072,O15315
Q8TEA7,grp_0764,Q8TEA7
Q8TEB1,grp_1341,O75934
Q8TED0,grp_1341,O75934
Q8TEM1,grp_0222,P08887
Q8TEP8,grp_0789,Q92546
Q8TEQ6,grp_1179,Q3SYG4
Q8TEQ8,grp_1191,Q5H8A4
Q8TEV9,grp_1313,Q9H0W5
Q8TEW0,grp_1295,Q9BYG4
Q8TF05,grp_0765,Q8TF05
Q8TF40,grp_0404,Q9H307
Q8TF46,grp_0702,Q06265
Q8TF61,grp_0767,Q8TF61
Q8TF62,grp_0112,O60423
Q8WTW3,grp_0110,O60293
Q8WTW4,grp_0128,O75140
Q8WTX7,grp_0768,Q8WTX7
Q8WUA4,grp_1179,Q3SYG4
Q8WUB8,grp_0336,P32780
Q8WUH2,grp_1179,Q3SYG4
Q8WUM0,grp_1179,Q3SYG4
Q8WUM4,grp_0770,Q8WUM4
Q8WUX9,grp_0771,Q8WUX9
Q8WUZ0,grp_1204,Q5TAT6
Q8WV16,grp_0772,Q8WV16
Q8WV22,grp_0865,Q96MG7
Q8WVC0,grp_1239,Q6PD62
Q8WVK2,grp_1091,Q9BRA0
Q8WVK7,grp_0946,Q8IX90
Q8WVM7,grp_0110,O60293
Q8WVT3,grp_0776,Q8WWL7
Q8WVZ9,grp_1186,Q53GT1
Q8WW01,grp_0156,Q9BSV6
Q8WW43,grp_0556,P49768
Q8WWB3,grp_0775,Q8WWB3
Q8WWB5,grp_0380,Q9NVR5
Q8WWI1,grp_1295,Q9BYG4
Q8WWL7,grp_0776,Q8WWL7
Q8WWQ0,grp_1287,Q9BXF3
Q8WWY3,grp_1091,Q9BRA0
Q8WX92,grp_0280,P18615
Q8WX94,grp_0868,Q96P20
Q8WXA8,grp_0211,P07510
Q8WXD5,grp_0778,Q8WXD5
Q8WXE1,grp_0587,P54132
Q8WXF1,grp_1341,O75934
Q8WXG9,grp_0240,P10966
Q8WXH0,grp_0780,Q8WXH0
Q8WXI9,grp_1190,Q5BKZ1
Q8WXX7,grp_0781,Q8WXX7
Q8WYA0,grp_0782,Q8WYA0
Q8WYA1,grp_0317,P27540
Q8WYA6,grp_0673,Q13352
Q8WYB5,grp_0783,Q8WYB5
Q8WYH8,grp_0387,Q9NXR8
Q8WYK2,grp_1284,Q9BWT7
Q8WYP5,grp_0432,Q9P2N6
Q8WYQ5,grp_0785,Q8WYQ5
Q8WYR1,grp_0432,Q9P2N6
Q8WYR4,grp_1235,Q6P3S6
Q8WZ42,grp_0222,P08887
Q8WZ60,grp_1186,Q53GT1
Q92466,grp_0786,Q92466
Q92499,grp_0436,Q9UBL3
Q92506,grp_0710,Q8N4T8
Q92535,grp_0787,Q92535
Q92536,grp_0661,Q13113
Q92541,grp_0788,Q92541
Q92542,grp_0556,P49768
Q92546,grp_0789,Q92546
Q92547,grp_0790,Q92547
Q92552,grp_0064,O15235
Q92560,grp_0336,P32780
Q92569,grp_0224,P09619
Q92572,grp_0983,Q9NUS5
Q92574,grp_0764,Q8TEA7
Q92585,grp_0657,Q13003
Q92600,grp_0793,Q92600
Q92613,grp_0842,Q96EV8
Q92621,grp_0765,Q8TF05
Q92624,grp_0007,A6NHQ4
Q92629,grp_0795,Q92629
Q92643,grp_0000,A0JLT2
Q92665,grp_0064,O15235
Q92674,grp_0673,Q13352
Q92696,grp_0797,Q92696
Q92736,grp_0697,Q08209
Q92747,grp_1235,Q6P3S6
Q92750,grp_0110,O60293
Q92752,grp_0034,O00602
Q92759,grp_0336,P32780
Q92769,grp_0800,Q92769
Q92782,grp_0803,Q92794
Q92783,grp_0801,Q92783
Q92784,grp_0802,Q92784
Q92785,grp_0803,Q92794
Q92794,grp_0803,Q92794
Q92796,grp_1295,Q9BYG4
Q92797,grp_0033,O00566
Q92800,grp_0804,Q92800
Q92819,grp_0119,O60762
Q92830,grp_1287,Q9BXF3
Q92831,grp_1287,Q9BXF3
Q92833,grp_0805,Q92833
Q92837,grp_0806,Q92837
Q92839,grp_0119,O60762
Q92843,grp_0807,Q92843
Q92844,grp_0351,P36941
Q92845,grp_0673,Q13352
Q92871,grp_0809,Q92871
Q92878,grp_0532,P46531
Q92889,grp_0810,Q92889
Q92890,grp_0343,P35251
Q92901,grp_1098,Q14137
Q92902,grp_1329,O95876
Q92905,grp_1047,O94906
Q92922,grp_0812,Q92922
Q92925,grp_0240,P10966
Q92934,grp_0313,P26678
Q92956,grp_0290,P20333
Q92966,grp_1331,O75971
Q92968,grp_1134,Q15080
Q92979,grp_0814,Q92979
Q92989,grp_0156,Q9BSV6
Q92993,grp_0815,Q92993
Q92994,grp_0776,Q8WWL7
Q93009,grp_0351,P36941
Q93050,grp_0073,O15342
Q93063,grp_0119,O60762
Q93074,grp_0110,O60293
Q93077,grp_0129,O75150
Q93100,grp_0530,P46019
Q969F1,grp_1073,Q9Y5Q9
Q969F9,grp_1179,Q3SYG4
Q969G3,grp_0457,Q9UJU2
Q969H0,grp_0007,A6NHQ4
Q969H6,grp_0409,Q9H4D5
Q969J3,grp_0819,Q969J3
Q969J5,grp_0222,P08887
Q969L4,grp_1091,Q9BRA0
Q969N2,grp_0000,A0JLT2
Q969P5,grp_0470,Q9UL03
Q969Q0,grp_0113,O60524
Q969R5,grp_1348,Q9Y468
Q969R8,grp_1235,Q6P3S6
Q969U6,grp_1179,Q3SYG4
Q969U7,grp_0821,Q969U7
Q969V3,grp_0556,P49768
Q969W0,grp_0068,O15269
Q969X6,grp_0033,O00566
Q96A05,grp_0293,P21283
Q96A33,grp_0822,Q96A33
Q96A35,grp_0064,O15235
Q96A65,grp_0823,Q96A65
Q96A72,grp_1091,Q9BRA0
Q96A83,grp_0825,Q96A83
Q96AH0,grp_1221,Q68E01
Q96AJ1,grp_1364,Q99871
Q96AP0,grp_0826,Q96AP0
Q96AX1,grp_1022,Q9H269
Q96AY2,grp_0002,A4GXA9
Q96B26,grp_0702,Q06265
Q96B45,grp_1117,Q14764
Q96B49,grp_1041,O96008
Q96B77,grp_0829,Q96B77
Q96BD8,grp_0830,Q96BD8
Q96BI3,grp_0556,P49768
Q96BN2,grp_0067,O15265
Q96BP2,grp_0064,O15235
Q96BT3,grp_0673,Q13352
Q96BT7,grp_1341,O75934
Q96C74,grp_0831,Q96C74
Q96CB8,grp_1266,Q75N03
Q96CB9,grp_0139,O75394
Q96CD0,grp_0374,Q7Z6M2
Q96CF2,grp_0770,Q8WUM4
Q96CG3,grp_0351,P36941
Q96CS2,grp_0532,P46531
Q96CS3,grp_0834,Q96CS3
Q96CT2,grp_1186,Q53GT1
Q96CW1,grp_0673,Q13352
Q96DA6,grp_0836,Q96DA6
Q96DB9,grp_1305,Q9H079
Q96DE5,grp_0018,O00231
Q96DI7,grp_1091,Q9BRA0
Q96DM3,grp_0574,P51809
Q96DV4,grp_0064,O15235
Q96DY2,grp_0532,P46531
Q96E14,grp_0341,P35244
Q96E22,grp_0837,Q96E22
Q96EB1,grp_0072,O15315
Q96EB6,grp_0313,P26678
Q96ED9,grp_0839,Q96ED9
Q96EE3,grp_1179,Q3SYG4
Q96EF6,grp_0351,P36941
Q96EH5,grp_1044,O94874
Q96EL2,grp_0064,O15235
Q96EL3,grp_0064,O15235
Q96EP0,grp_0840,Q96EP0
Q96ER9,grp_0532,P46531
Q96ES7,grp_0841,Q96ES7
Q96EV8,grp_0842,Q96EV8
Q96EY5,grp_0843,Q96EY5
Q96EY7,grp_0064,O15235
Q96EZ8,grp_1367,Q96T60
Q96F46,grp_0222,P08887
Q96F86,grp_1091,Q9BRA0
Q96FH0,grp_1117,Q14764
Q96FJ2,grp_0844,Q96FJ2
Q96FT9,grp_0018,O00231
Q96FV3,grp_0845,Q96FV3
Q96FV9,grp_0691,Q13769
Q96FX7,grp_0450,Q9UI30
Q96FZ7,grp_0509,Q9BRG1
Q96G21,grp_0033,O00566
Q96G25,grp_0000,A0JLT2
Q96G75,grp_1006,Q9H871
Q96GC5,grp_0064,O15235
Q96GD4,grp_0847,Q96GD4
Q96GM5,grp_0037,O14497
Q96GS4,grp_0849,Q96GS4
Q96GX1,grp_1176,Q2MV58
Q96GY3,grp_0850,Q96GY3
Q96H20,grp_0851,Q96H20
Q96H22,grp_0336,P32780
Q96HA1,grp_0738,Q8NCN5
Q96HR3,grp_0000,A0JLT2
Q96HW7,grp_1238,Q6P9B9
Q96HY6,grp_0091,O43290
Q96I99,grp_0356,P37287
Q96IG2,grp_0374,Q7Z6M2
Q96II8,grp_1341,O75934
Q96IJ6,grp_0557,P49770
Q96IK1,grp_0474,Q9UM00
Q96IX5,grp_0854,Q96IX5
Q96IY1,grp_0407,Q9H410
Q96J01,grp_0691,Q13769
Q96JB2,grp_0110,O60293
Q96JB5,grp_0113,O60524
Q96JC1,grp_0855,Q96JC1
Q96JG6,grp_0980,Q9NTJ3
Q96JH7,grp_0343,P35251
Q96JK2,grp_1179,Q3SYG4
Q96JN0,grp_0858,Q96JN0
Q96JP0,grp_1313,Q9H0W5
Q96KP1,grp_0110,O60293
Q96L21,grp_0113,O60524
Q96L50,grp_0687,Q13617
Q96L91,grp_0682,Q13535
Q96LB3,grp_0860,Q96LB3
Q96LB4,grp_1117,Q14764
Q96LD1,grp_0795,Q92629
Q96LI5,grp_0473,Q9ULM6
Q96LT7,grp_0861,Q96LT7
Q96LU5,grp_0862,Q96LU5
Q96LZ3,grp_0697,Q08209
Q96M63,grp_1183,Q52LJ0
Q96M94,grp_1186,Q53GT1
Q96MC2,grp_1284,Q9BWT7
Q96MD2,grp_0863,Q96MD2
Q96ME1,grp_0374,Q7Z6M2
Q96MF7,grp_0864,Q96MF7
Q96MG7,grp_0865,Q96MG7
Q96MW5,grp_0110,O60293
Q96MX6,grp_1179,Q3SYG4
Q96N67,grp_0866,Q96N67
Q96NB3,grp_0650,Q12874
Q96NG3,grp_1284,Q9BWT7
Q96NJ5,grp_1186,Q53GT1
Q96NY9,grp_0867,Q96NY9
Q96P20,grp_0868,Q96P20
Q96P44,grp_0018,O00231
Q96P56,grp_0959,Q7RTX7
Q96PC3,grp_0104,O43709
Q96PD4,grp_0869,Q96PD4
Q96PQ7,grp_1186,Q53GT1
Q96Q05,grp_0003,A5PLN9
Q96Q11,grp_0740,Q8NDF8
Q96Q15,grp_1004,Q9H7X7
Q96Q45,grp_1023,Q9H2G9
Q96Q80,grp_0870,Q96Q80
Q96QD9,grp_1204,Q5TAT6
Q96QK1,grp_0313,P26678
Q96RK4,grp_0018,O00231
Q96RL1,grp_0871,Q96RL1
Q96RN5,grp_0000,A0JLT2
Q96RQ1,grp_1192,Q5HYA8
Q96RQ3,grp_0196,P05166
Q96RY7,grp_0362,Q8IY82
Q96S15,grp_1179,Q3SYG4
Q96S44,grp_0916,Q00536
Q96S52,grp_0000,A0JLT2
Q96S59,grp_0436,Q9UBL3
Q96S94,grp_0404,Q9H307
Q96SB8,grp_0980,Q9NTJ3
Q96ST3,grp_0132,O75182
Q96SU4,grp_0387,Q9NXR8
Q96SW2,grp_1366,Q96SW2
