uniprot_id,group_id,representative
P50542,grp_1611,P50542
P50552,grp_1612,P50552
P50570,grp_1994,Q96FC9
P50579,grp_1692,P61221
P50591,grp_1038,Q16819
P50613,grp_0514,O75096
P50616,grp_0741,Q9UIV1
P50748,grp_1042,Q29RF7
P50750,grp_1154,Q7KZI7
P50914,grp_0038,O00541
P50990,grp_0060,O14775
P50991,grp_0060,O14775
P50993,grp_1615,P50993
P51003,grp_0514,O75096
P51114,grp_1617,P51114
P51149,grp_1932,P84077
P51151,grp_1932,P84077
P51153,grp_1932,P84077
P51159,grp_1932,P84077
P51160,grp_0299,P16144
P51164,grp_1727,Q08722
P51168,grp_1487,P37088
P51170,grp_1487,P37088
P51172,grp_1487,P37088
P51398,grp_1262,O15235
P51531,grp_1384,Q9H0E9
P51532,grp_1384,Q9H0E9
P51553,grp_1619,P51553
P51582,grp_0514,O75096
P51587,grp_1621,P51587
P51608,grp_0705,Q9UBB5
P51610,grp_1580,P49321
P51617,grp_1154,Q7KZI7
P51649,grp_0156,P05091
P51654,grp_0236,P10909
P51665,grp_0507,O95630
P51681,grp_1623,P51681
P51692,grp_1521,P42229
P51693,grp_1624,P51693
P51787,grp_1625,P51787
P51788,grp_1532,P43004
P51805,grp_1409,Q9H492
P51808,grp_0461,Q8WW35
P51809,grp_0515,O75140
P51810,grp_0761,Q9UKS6
P51825,grp_1626,P51825
P51843,grp_0175,P06401
P51858,grp_0707,Q9UBC3
P51878,grp_0962,Q14790
P51946,grp_0514,O75096
P51948,grp_0514,O75096
P51955,grp_0514,O75096
P51965,grp_1802,Q8NEZ2
P51970,grp_0863,O15239
P51991,grp_1900,P62995
P52179,grp_0145,P04234
P52272,grp_1628,P52272
P52292,grp_1076,Q5T2S8
P52294,grp_1076,Q5T2S8
P52298,grp_1184,Q92616
P52333,grp_1154,Q7KZI7
P52434,grp_0655,O15514
P52435,grp_0655,O15514
P52566,grp_0616,Q9Y6Y9
P52597,grp_1094,Q5VZE5
P52630,grp_1521,P42229
P52655,grp_0444,P32780
P52657,grp_0444,P32780
P52701,grp_0707,Q9UBC3
P52732,grp_1634,P52732
P52735,grp_1126,Q6PD62
P52747,grp_0380,P25490
P52756,grp_1900,P62995
P52799,grp_0514,O75096
P52815,grp_1262,O15235
P52907,grp_1461,P34932
P52945,grp_1038,Q16819
P52948,grp_1637,P52948
P53004,grp_1400,Q9H269
P53041,grp_1524,P42356
P53350,grp_0000,A0JLT2
P53365,grp_1083,Q5TB80
P53384,grp_1650,P54819
P53396,grp_0529,O75390
P53539,grp_1638,P53539
P53597,grp_0434,P31327
P53609,grp_0757,Q9UKC9
P53618,grp_1042,Q29RF7
P53667,grp_1154,Q7KZI7
P53677,grp_1747,Q7Z392
P53708,grp_1495,P38570
P53779,grp_1154,Q7KZI7
P53803,grp_0655,O15514
P53805,grp_1524,P42356
P53990,grp_0713,Q9UBP0
P53999,grp_1641,P53999
P54105,grp_0427,P30613
P54132,grp_1643,P54132
P54136,grp_1644,P54136
P54198,grp_1262,O15235
P54252,grp_1966,Q02643
P54253,grp_1645,P54253
P54257,grp_1083,Q5TB80
P54274,grp_1329,Q9BSI4
P54277,grp_1647,P54277
P54278,grp_0272,P14625
P54284,grp_0773,Q9ULD6
P54289,grp_1495,P38570
P54368,grp_0246,P11926
P54619,grp_0643,Q9Y478
P54646,grp_1154,Q7KZI7
P54652,grp_1461,P34932
P54709,grp_1727,Q08722
P54725,grp_1648,P54725
P54727,grp_1057,Q53SF7
P54750,grp_0884,Q13370
P54819,grp_1650,P54819
P54821,grp_0722,Q9UBX0
P55011,grp_1957,Q01959
P55017,grp_1957,Q01959
P55036,grp_0771,Q9UL46
P55039,grp_1932,P84077
P55055,grp_0175,P06401
P55060,grp_1184,Q92616
P55072,grp_1652,P55072
P55081,grp_1653,P55081
P55084,grp_1654,P55084
P55085,grp_0636,Q9Y5N1
P55087,grp_0416,P29972
P55157,grp_1655,P55157
P55196,grp_0152,P04921
P55197,grp_1657,P55197
P55199,grp_1658,P55199
P55201,grp_1384,Q9H0E9
P55209,grp_0561,Q9NR33
P55210,grp_0962,Q14790
P55211,grp_0898,Q13489
P55265,grp_1391,Q9H171
P55268,grp_0628,Q9Y547
P55287,grp_0862,O43556
P55316,grp_1371,Q9BZS1
P55317,grp_1371,Q9BZS1
P55345,grp_0761,Q9UKS6
P55347,grp_0722,Q9UBX0
P55735,grp_0514,O75096
P55769,grp_1056,Q53GS9
P55771,grp_1663,P55771
P55789,grp_1664,P55789
P55851,grp_0163,P05141
P55854,grp_0696,Q9P0U3
P55884,grp_0029,O00303
P55895,grp_1666,P55895
P56134,grp_1253,O75947
P56159,grp_1853,O60609
P56181,grp_0019,O00217
P56192,grp_0389,P26641
P56199,grp_1495,P38570
P56270,grp_1334,Q9BTK6
P56279,grp_1668,P56279
P56282,grp_0938,Q14181
P56373,grp_1299,Q99572
P56377,grp_0773,Q9ULD6
P56381,grp_1253,O75947
P56385,grp_1253,O75947
P56524,grp_1669,P56524
P56537,grp_0038,O00541
P56539,grp_1670,P56539
P56545,grp_0659,O43175
P56556,grp_0019,O00217
P56589,grp_1673,P56589
P56696,grp_1674,P56696
P56704,grp_0148,P04628
P56817,grp_0093,P00797
P56945,grp_0761,Q9UKS6
P57076,grp_1675,P57076
P57087,grp_1727,Q08722
P57678,grp_1184,Q92616
P57740,grp_1676,P57740
P57789,grp_1727,Q08722
P58004,grp_1129,Q6PJI9
P58400,grp_0535,Q9HCX4
P58753,grp_1678,P58753
P59044,grp_1966,Q02643
P59046,grp_1966,Q02643
P59047,grp_0514,O75096
P59768,grp_0514,O75096
P59780,grp_0773,Q9ULD6
P59998,grp_0081,O15143
P60033,grp_0350,P21926
P60228,grp_0029,O00303
P60484,grp_0514,O75096
P60510,grp_1524,P42356
P60568,grp_0875,Q13261
P60602,grp_1682,P60602
P60660,grp_1872,O15182
P60709,grp_1683,P60709
P60842,grp_1333,Q9BTD8
P60866,grp_1886,P62495
P60880,grp_1685,P60880
P60896,grp_0789,Q9UNS2
P60900,grp_0771,Q9UL46
P60953,grp_1686,P60953
P61006,grp_1932,P84077
P61024,grp_0049,O14508
P61073,grp_1691,P61201
P61077,grp_1802,Q8NEZ2
P61081,grp_1688,P61081
P61088,grp_1802,Q8NEZ2
P61158,grp_0081,O15143
P61160,grp_0081,O15143
P61201,grp_1691,P61201
P61218,grp_0655,O15514
P61221,grp_1886,P62495
P61224,grp_0887,Q13402
P61244,grp_1018,Q15853
P61247,grp_1886,P62495
P61254,grp_0038,O00541
P61289,grp_0771,Q9UL46
P61313,grp_0038,O00541
P61326,grp_1850,O60508
P61353,grp_0038,O00541
P61371,grp_1263,Q86U70
P61421,grp_0395,P27449
P61513,grp_0038,O00541
P61586,grp_1932,P84077
P61599,grp_1094,Q5VZE5
P61758,grp_1256,O94763
P61764,grp_0320,P18433
P61803,grp_0151,P04843
P61927,grp_0038,O00541
P61952,grp_1609,P50150
P61964,grp_0514,O75096
P61966,grp_1076,Q5T2S8
P61968,grp_1263,Q86U70
P61978,grp_1739,Q07666
P61981,grp_1580,P49321
P62068,grp_0815,Q9Y2K6
P62072,grp_0634,Q9Y5J7
P62081,grp_1886,P62495
P62136,grp_1524,P42356
P62140,grp_1524,P42356
P62191,grp_1481,P35998
P62195,grp_1117,Q6NXR4
P62241,grp_1886,P62495
P62244,grp_1886,P62495
P62249,grp_1886,P62495
P62258,grp_1580,P49321
P62263,grp_1886,P62495
P62266,grp_1886,P62495
P62269,grp_1886,P62495
P62273,grp_1886,P62495
P62277,grp_1886,P62495
P62280,grp_1886,P62495
P62304,grp_1355,Q9BW85
P62306,grp_1355,Q9BW85
P62308,grp_1355,Q9BW85
P62310,grp_1355,Q9BW85
P62312,grp_1355,Q9BW85
P62314,grp_1355,Q9BW85
P62316,grp_1355,Q9BW85
P62318,grp_0590,Q9NX02
P62333,grp_0771,Q9UL46
P62380,grp_1951,Q01658
P62424,grp_0038,O00541
P62487,grp_0655,O15514
P62491,grp_1932,P84077
P62495,grp_1886,P62495
P62633,grp_1887,P62633
P62699,grp_0514,O75096
P62701,grp_1886,P62495
P62736,grp_1461,P34932
P62745,grp_1932,P84077
P62750,grp_0038,O00541
P62753,grp_0475,Q8NHY3
P62760,grp_1333,Q9BTD8
P62805,grp_0711,Q9UBL3
P62807,grp_0666,Q9NXA8
P62826,grp_1932,P84077
P62829,grp_0038,O00541
P62834,grp_1932,P84077
P62837,grp_1802,Q8NEZ2
P62841,grp_1886,P62495
P62847,grp_1886,P62495
P62851,grp_1886,P62495
P62854,grp_1886,P62495
P62857,grp_1886,P62495
P62861,grp_1886,P62495
P62873,grp_0514,O75096
P62875,grp_0655,O15514
P62877,grp_0968,Q14999
P62879,grp_0514,O75096
P62888,grp_1324,Q9BRX2
P62891,grp_0038,O00541
P62899,grp_0038,O00541
P62906,grp_1886,P62495
P62910,grp_0038,O00541
P62913,grp_0038,O00541
P62917,grp_0038,O00541
P62937,grp_0514,O75096
P62942,grp_1349,Q9BVC4
P62945,grp_1886,P62495
P62979,grp_0815,Q9Y2K6
P62987,grp_1057,Q53SF7
P62993,grp_1126,Q6PD62
P62995,grp_1900,P62995
P63000,grp_1932,P84077
P63010,grp_0598,Q9Y6B7
P63027,grp_0352,P22033
P63092,grp_1902,P63092
P63096,grp_0104,P01258
P63098,grp_1524,P42356
P63104,grp_1580,P49321
P63151,grp_1905,P63151
P63162,grp_0590,Q9NX02
P63165,grp_1057,Q53SF7
P63167,grp_1908,P63167
P63172,grp_0461,Q8WW35
P63173,grp_0038,O00541
P63208,grp_0049,O14508
P63211,grp_1609,P50150
P63215,grp_1609,P50150
P63218,grp_1609,P50150
P63220,grp_1886,P62495
P63244,grp_1886,P62495
P63261,grp_1683,P60709
P63267,grp_1461,P34932
P63272,grp_0029,O00303
P63279,grp_1802,Q8NEZ2
P63316,grp_1872,O15182
P67775,grp_1913,P67775
P67809,grp_1233,O75534
P67870,grp_1914,P67870
P68036,grp_0716,Q9UBS8
P68104,grp_0590,Q9NX02
P68366,grp_1634,P52732
P68371,grp_1634,P52732
P68400,grp_1154,Q7KZI7
P68431,grp_1916,P68431
P68871,grp_0113,P02042
P69891,grp_0113,P02042
P69892,grp_0113,P02042
P69905,grp_0113,P02042
P78317,grp_0516,O75150
P78318,grp_1917,P78318
P78325,grp_0513,O75077
P78334,grp_0124,P02708
P78345,grp_1324,Q9BRX2
P78346,grp_1918,P78346
P78347,grp_1919,P78347
P78352,grp_0152,P04921
P78357,grp_0535,Q9HCX4
P78364,grp_1920,P78364
P78371,grp_0060,O14775
P78381,grp_0812,Q9Y2D2
P78395,grp_0762,Q9UKT7
P78396,grp_1764,Q92994
P78406,grp_0514,O75096
P78508,grp_0929,Q13950
P78527,grp_1495,P38570
P78536,grp_0513,O75077
P78537,grp_1922,P78537
P78552,grp_1727,Q08722
P78560,grp_1447,Q9HB75
P80217,grp_1924,P80217
P80404,grp_1395,Q9H1K1
P81274,grp_1580,P49321
P82094,grp_0603,Q9Y6F6
P82279,grp_0152,P04921
P82650,grp_1262,O15235
P82663,grp_1262,O15235
P82664,grp_1262,O15235
P82673,grp_1262,O15235
P82675,grp_1262,O15235
P82909,grp_1927,P82909
P82912,grp_1262,O15235
P82914,grp_1262,O15235
P82921,grp_1262,O15235
P82930,grp_1262,O15235
P82932,grp_1262,O15235
P82933,grp_1262,O15235
P82979,grp_1775,Q969V6
P83111,grp_1929,P83111
P83369,grp_1930,P83369
P83436,grp_1184,Q92616
P83731,grp_0038,O00541
P83876,grp_1836,Q8IXB1
P83881,grp_0038,O00541
P84022,grp_1580,P49321
P84077,grp_1932,P84077
P84090,grp_1175,Q8WYQ5
P84098,grp_0038,O00541
P84103,grp_1933,P84103
P84243,grp_1934,P84243
P85037,grp_1371,Q9BZS1
P85298,grp_1686,P60953
P85299,grp_1114,Q6MZQ0
P86791,grp_0773,Q9ULD6
P98077,grp_1126,Q6PD62
P98082,grp_0055,O14654
P98095,grp_1589,P49746
P98160,grp_0535,Q9HCX4
P98161,grp_1936,P98161
P98170,grp_0898,Q13489
P98172,grp_1938,P98172
P98175,grp_1900,P62995
P98177,grp_1371,Q9BZS1
P99999,grp_1939,P99999
Q00013,grp_1944,Q00975
Q00266,grp_1940,Q00266
Q00325,grp_0163,P05141
Q00341,grp_1941,Q00341
Q00403,grp_0655,O15514
Q00526,grp_1154,Q7KZI7
Q00534,grp_1154,Q7KZI7
Q00535,grp_1154,Q7KZI7
Q00597,grp_0514,O75096
Q00604,grp_1942,Q00604
Q00610,grp_0514,O75096
Q00613,grp_0239,P11308
Q00653,grp_2065,O75462
Q00765,grp_1943,Q00765
Q00839,grp_1341,Q9BUJ2
Q00872,grp_1727,Q08722
Q00975,grp_1495,P38570
Q00978,grp_1965,Q02556
Q00987,grp_1870,O15151
Q01064,grp_0884,Q13370
Q01081,grp_1900,P62995
Q01094,grp_0453,Q96CB8
Q01105,grp_1315,Q9BQ95
Q01118,grp_1727,Q08722
Q01130,grp_1900,P62995
Q01167,grp_1371,Q9BZS1
Q01196,grp_0929,Q13950
Q01201,grp_1076,Q5T2S8
Q01344,grp_0152,P04921
Q01362,grp_0590,Q9NX02
Q01518,grp_1950,Q01518
Q01534,grp_1315,Q9BQ95
Q01543,grp_0239,P11308
Q01638,grp_0203,P08620
Q01650,grp_0201,P08195
Q01658,grp_0561,Q9NR33
Q01668,grp_0590,Q9NX02
Q01718,grp_1727,Q08722
Q01726,grp_1727,Q08722
Q01780,grp_1954,Q01780
Q01831,grp_1872,O15182
Q01844,grp_1900,P62995
Q01860,grp_0561,Q9NR33
Q01955,grp_1956,Q01955
Q01959,grp_1957,Q01959
Q01970,grp_0704,Q9P2Y5
Q02078,grp_0244,P11831
Q02108,grp_1958,Q02108
Q02153,grp_1958,Q02108
Q02218,grp_0590,Q9NX02
Q02223,grp_1727,Q08722
Q02241,grp_1932,P84077
Q02297,grp_0102,P01133
Q02410,grp_0055,O14654
Q02447,grp_1964,Q02447
Q02539,grp_1179,Q92560
Q02543,grp_0038,O00541
Q02556,grp_1965,Q02556
Q02577,grp_0291,P15884
Q02643,grp_1966,Q02643
Q02750,grp_1154,Q7KZI7
Q02763,grp_1154,Q7KZI7
Q02846,grp_1958,Q02108
Q02878,grp_0038,O00541
Q02880,grp_0272,P14625
Q02952,grp_2007,Q96HA7
Q02962,grp_1663,P55771
Q03111,grp_0822,Q9Y375
Q03112,grp_0514,O75096
Q03113,grp_1932,P84077
Q03135,grp_1968,Q03135
Q03164,grp_0514,O75096
Q03181,grp_0175,P06401
Q03188,grp_0302,P16402
Q03405,grp_1727,Q08722
Q03431,grp_0152,P04921
Q03468,grp_1973,Q03468
Q03933,grp_0239,P11308
Q03989,grp_1804,Q8NFD5
Q04206,grp_1580,P49321
Q04609,grp_1104,Q68DV7
Q04637,grp_1975,Q04637
Q04721,grp_1589,P49746
Q04724,grp_0514,O75096
Q04725,grp_0514,O75096
Q04726,grp_0514,O75096
Q04727,grp_0514,O75096
Q04759,grp_1154,Q7KZI7
Q04771,grp_1154,Q7KZI7
Q04844,grp_0124,P02708
Q04864,grp_2065,O75462
Q04917,grp_1580,P49321
Q05048,grp_0514,O75096
Q05066,grp_1564,P48436
Q05086,grp_1978,Q05086
Q05195,grp_1018,Q15853
Q05397,grp_1154,Q7KZI7
Q05513,grp_1154,Q7KZI7
Q05516,grp_0701,Q9P2G9
Q05519,grp_1900,P62995
Q05586,grp_1048,Q3KNW5
Q05655,grp_0475,Q8NHY3
Q05823,grp_2007,Q96HA7
Q05940,grp_0553,Q9NQ40
Q05BQ5,grp_2000,Q96GD3
Q06124,grp_0320,P18433
Q06187,grp_1154,Q7KZI7
Q06190,grp_1872,O15182
Q06203,grp_1981,Q06203
Q06265,grp_1982,Q06265
Q06323,grp_0771,Q9UL46
Q06330,grp_1984,Q06330
Q06413,grp_0244,P11831
Q06495,grp_1571,P48764
Q06587,grp_0516,O75150
Q06609,grp_1985,Q06609
Q06643,grp_1038,Q16819
Q06830,grp_0666,Q9NXA8
Q06945,grp_1564,P48436
Q07001,grp_0124,P02708
Q07020,grp_0038,O00541
Q07021,grp_1737,Q07021
Q07108,grp_1403,Q9H2X3
Q07157,grp_0152,P04921
Q07343,grp_0884,Q13370
Q07352,grp_0590,Q9NX02
Q07617,grp_1580,P49321
Q07666,grp_1739,Q07666
Q07699,grp_1727,Q08722
Q07812,grp_1031,Q16611
Q07817,grp_1031,Q16611
Q07820,grp_1031,Q16611
Q07864,grp_0938,Q14181
Q07866,grp_1580,P49321
Q07869,grp_0175,P06401
Q07889,grp_1932,P84077
Q07912,grp_1154,Q7KZI7
Q07954,grp_1742,Q07954
Q07955,grp_1184,Q92616
Q08050,grp_1371,Q9BZS1
Q08117,grp_1764,Q92994
Q08170,grp_1900,P62995
Q08209,grp_1722,Q08209
Q08211,grp_1723,Q08211
Q08334,grp_2065,O75462
Q08345,grp_1154,Q7KZI7
Q08378,grp_0445,P32856
Q08379,grp_1076,Q5T2S8
Q08380,grp_1725,Q08380
Q08431,grp_0628,Q9Y547
Q08462,grp_1958,Q02108
Q08493,grp_0884,Q13370
Q08495,grp_1223,O95425
Q08499,grp_0884,Q13370
Q08648,grp_1726,Q08648
Q08722,grp_1727,Q08722
Q08881,grp_1154,Q7KZI7
Q08945,grp_1994,Q96FC9
Q08999,grp_1580,P49321
Q08AD1,grp_1720,Q13023
Q09028,grp_0514,O75096
Q09161,grp_1184,Q92616
Q09328,grp_1730,Q09328
Q09428,grp_1398,Q9H222
Q09470,grp_0351,P22001
Q09472,grp_0453,Q96CB8
Q09666,grp_0159,P05109
Q0PNE2,grp_1621,P51587
Q0VG06,grp_0514,O75096
Q0VGL1,grp_0773,Q9ULD6
Q10469,grp_1732,Q10469
Q10567,grp_1076,Q5T2S8
Q10570,grp_0514,O75096
Q11201,grp_1734,Q11201
Q12768,grp_1184,Q92616
Q12769,grp_1184,Q92616
Q12770,grp_0514,O75096
Q12772,grp_1735,Q12772
Q12778,grp_1580,P49321
Q12788,grp_0040,O00566
Q12789,grp_0514,O75096
Q12791,grp_1490,P37287
Q12796,grp_0813,Q9Y2F5
Q12800,grp_0862,O43556
Q12802,grp_1932,P84077
Q12809,grp_0606,Q9Y6H6
Q12824,grp_0048,O14497
Q12830,grp_0453,Q96CB8
Q12834,grp_0514,O75096
Q12840,grp_1764,Q92994
Q12846,grp_0445,P32856
Q12849,grp_1900,P62995
Q12872,grp_1706,Q12872
Q12873,grp_0453,Q96CB8
Q12874,grp_0500,Q8IYB3
Q12879,grp_1048,Q3KNW5
Q12882,grp_0403,P28845
Q12884,grp_0514,O75096
Q12888,grp_1057,Q53SF7
Q12891,grp_1708,Q12891
Q12904,grp_1709,Q12904
Q12905,grp_1710,Q12905
Q12906,grp_0453,Q96CB8
Q12908,grp_1048,Q3KNW5
Q12923,grp_0152,P04921
Q12929,grp_0761,Q9UKS6
Q12931,grp_0272,P14625
Q12933,grp_1829,Q8IUQ4
Q12955,grp_1447,Q9HB75
Q12959,grp_0152,P04921
Q12962,grp_0711,Q9UBL3
Q12965,grp_0013,O00159
Q12972,grp_1524,P42356
Q12980,grp_0515,O75140
Q12982,grp_1718,Q12982
Q12996,grp_0514,O75096
Q13002,grp_1048,Q3KNW5
Q13003,grp_1048,Q3KNW5
Q13009,grp_0152,P04921
Q13023,grp_1720,Q13023
Q13033,grp_1721,Q13033
Q13042,grp_0476,Q8NHZ8
Q13043,grp_1154,Q7KZI7
Q13049,grp_1861,O60858
Q13075,grp_0898,Q13489
Q13077,grp_1829,Q8IUQ4
Q13084,grp_1262,O15235
Q13094,grp_1580,P49321
Q13098,grp_1580,P49321
Q13099,grp_1580,P49321
Q13105,grp_0701,Q9P2G9
Q13111,grp_0514,O75096
Q13112,grp_0514,O75096
Q13113,grp_1727,Q08722
Q13114,grp_1829,Q8IUQ4
Q13118,grp_0380,P25490
Q13127,grp_0054,O14595
Q13131,grp_0643,Q9Y478
Q13133,grp_0175,P06401
Q13144,grp_2074,Q13144
Q13148,grp_2075,Q13148
Q13151,grp_1900,P62995
Q13153,grp_1154,Q7KZI7
Q13155,grp_2076,Q13155
Q13158,grp_1447,Q9HB75
Q13163,grp_1005,Q155Q3
Q13177,grp_1154,Q7KZI7
Q13185,grp_2078,Q13185
Q13188,grp_2079,Q13188
Q13191,grp_0516,O75150
Q13200,grp_2080,Q13200
Q13216,grp_0655,O15514
Q13217,grp_1580,P49321
Q13219,grp_2082,Q13219
Q13224,grp_0514,O75096
Q13227,grp_0874,Q13227
Q13228,grp_0514,O75096
Q13241,grp_1403,Q9H2X3
Q13242,grp_1900,P62995
Q13243,grp_1900,P62995
Q13247,grp_1900,P62995
Q13255,grp_1048,Q3KNW5
Q13257,grp_0737,Q9UI95
Q13258,grp_1932,P84077
Q13261,grp_0875,Q13261
Q13263,grp_0876,Q13263
Q13283,grp_0877,Q13283
Q13285,grp_0175,P06401
Q13287,grp_1924,P80217
Q13291,grp_0879,Q13291
Q13303,grp_0427,P30613
Q13309,grp_0049,O14508
Q13315,grp_1184,Q92616
Q13322,grp_1126,Q6PD62
Q13324,grp_1966,Q02643
Q13326,grp_1188,Q92629
Q13330,grp_0514,O75096
Q13347,grp_0029,O00303
Q13352,grp_0883,Q13352
Q13363,grp_0659,O43175
Q13367,grp_1747,Q7Z392
Q13368,grp_0152,P04921
Q13370,grp_0884,Q13370
Q13371,grp_0060,O14775
Q13387,grp_0761,Q9UKS6
Q13393,grp_0886,Q13393
Q13402,grp_0152,P04921
Q13404,grp_1802,Q8NEZ2
Q13405,grp_1262,O15235
Q13415,grp_0888,Q13415
Q13416,grp_0889,Q13416
Q13418,grp_0915,Q13643
Q13424,grp_0152,P04921
Q13425,grp_0152,P04921
Q13426,grp_0890,Q13426
Q13427,grp_0514,O75096
Q13428,grp_2007,Q96HA7
Q13432,grp_0616,Q9Y6Y9
Q13435,grp_0500,Q8IYB3
Q13438,grp_0891,Q13438
Q13443,grp_0513,O75077
Q13444,grp_0513,O75077
Q13451,grp_1349,Q9BVC4
Q13454,grp_0892,Q13454
Q13464,grp_0893,Q13464
Q13467,grp_1727,Q08722
Q13469,grp_2065,O75462
Q13472,grp_0894,Q13472
Q13477,grp_1727,Q08722
Q13478,grp_0203,P08620
Q13480,grp_0895,Q13480
Q13485,grp_0896,Q13485
Q13487,grp_0897,Q13487
Q13489,grp_0898,Q13489
Q13490,grp_0898,Q13489
Q13492,grp_0514,O75096
Q13501,grp_0899,Q13501
Q13503,grp_0000,A0JLT2
Q13505,grp_0389,P26641
Q13507,grp_0535,Q9HCX4
Q13509,grp_1634,P52732
Q13510,grp_0901,Q13510
Q13523,grp_1154,Q7KZI7
Q13526,grp_0902,Q13526
Q13535,grp_1184,Q92616
Q13546,grp_1447,Q9HB75
Q13547,grp_0174,P06400
Q13557,grp_0904,Q13557
Q13563,grp_0905,Q13563
Q13564,grp_0906,Q13564
Q13573,grp_1355,Q9BW85
Q13574,grp_0152,P04921
Q13576,grp_0908,Q13576
Q13585,grp_1080,Q5T848
Q13586,grp_0909,Q13586
Q13596,grp_0761,Q9UKS6
Q13608,grp_1287,Q96TA2
Q13610,grp_0514,O75096
Q13616,grp_0910,Q13616
Q13617,grp_1354,Q9BVW5
Q13618,grp_0701,Q9P2G9
Q13619,grp_0655,O15514
Q13620,grp_1354,Q9BVW5
Q13621,grp_1957,Q01959
Q13635,grp_0913,Q13635
Q13639,grp_0152,P04921
Q13642,grp_0915,Q13643
Q13643,grp_0915,Q13643
Q13651,grp_0916,Q13651
Q13671,grp_1196,Q92754
Q13683,grp_1495,P38570
Q13705,grp_0253,P12643
Q13733,grp_1615,P50993
Q13761,grp_0590,Q9NX02
Q13765,grp_0918,Q13765
Q13769,grp_0919,Q13769
Q13772,grp_0175,P06401
Q13791,grp_0921,Q13791
Q13797,grp_1495,P38570
Q13813,grp_1524,P42356
Q13835,grp_1076,Q5T2S8
Q13838,grp_1333,Q9BTD8
Q13868,grp_1982,Q06265
Q13873,grp_0253,P12643
Q13884,grp_0152,P04921
Q13885,grp_0924,Q13885
Q13888,grp_0444,P32780
Q13889,grp_0444,P32780
Q13901,grp_0926,Q13901
Q13905,grp_0761,Q9UKS6
Q13936,grp_0928,Q13936
Q13946,grp_0884,Q13370
Q13950,grp_0929,Q13950
Q13951,grp_0930,Q13951
Q13952,grp_0561,Q9NR33
Q13956,grp_0932,Q13956
Q13972,grp_1994,Q96FC9
Q13976,grp_0433,P31323
Q14003,grp_0351,P22001
Q14004,grp_0514,O75096
Q14008,grp_1184,Q92616
Q14011,grp_1900,P62995
Q14103,grp_1900,P62995
Q14108,grp_0304,P16671
Q14116,grp_1727,Q08722
Q14118,grp_0933,Q14118
Q14123,grp_0884,Q13370
Q14135,grp_0934,Q14135
Q14137,grp_0038,O00541
Q14142,grp_1589,P49746
Q14145,grp_0701,Q9P2G9
Q14152,grp_0029,O00303
Q14155,grp_0761,Q9UKS6
Q14157,grp_2007,Q96HA7
Q14160,grp_0152,P04921
Q14161,grp_1764,Q92994
Q14164,grp_0761,Q9UKS6
Q14181,grp_0938,Q14181
Q14185,grp_0704,Q9P2Y5
Q14186,grp_0939,Q14186
Q14191,grp_1333,Q9BTD8
Q14192,grp_0915,Q13643
Q14194,grp_0940,Q14194
Q14202,grp_0490,Q96PN7
Q14203,grp_0941,Q14203
Q14204,grp_0942,Q14204
Q14207,grp_0055,O14654
Q14213,grp_2065,O75462
Q14232,grp_1594,P49770
Q14242,grp_0943,Q14242
Q14247,grp_0761,Q9UKS6
Q14254,grp_0752,Q9UJZ1
Q14258,grp_1589,P49746
Q14289,grp_1154,Q7KZI7
Q14318,grp_1349,Q9BVC4
Q14331,grp_0945,Q14331
Q14344,grp_1932,P84077
Q14416,grp_1048,Q3KNW5
Q14432,grp_0884,Q13370
Q14442,grp_0946,Q14442
Q14444,grp_0947,Q14444
Q14449,grp_1126,Q6PD62
Q14451,grp_0948,Q14451
Q14457,grp_0949,Q14457
Q14469,grp_0950,Q14469
Q14494,grp_1083,Q5TB80
Q14498,grp_1900,P62995
Q14508,grp_0135,P03973
Q14511,grp_0000,A0JLT2
Q14524,grp_0952,Q14524
Q14526,grp_0380,P25490
Q14542,grp_0553,Q9NQ40
Q14562,grp_1333,Q9BTD8
Q14563,grp_0514,O75096
Q14566,grp_1287,Q96TA2
Q14573,grp_1184,Q92616
Q14596,grp_1005,Q155Q3
Q14627,grp_1465,P35225
Q14643,grp_0679,Q9NYY8
Q14653,grp_0953,Q14653
Q14654,grp_0929,Q13950
Q14657,grp_0545,Q9NPF4
Q14674,grp_0954,Q14674
Q14676,grp_1148,Q6ZW49
Q14683,grp_0796,Q9UQE7
Q14686,grp_2007,Q96HA7
Q14687,grp_2007,Q96HA7
Q14691,grp_0911,Q13617
Q14693,grp_0956,Q14693
Q14694,grp_0877,Q13283
Q14699,grp_0958,Q14699
Q14714,grp_0959,Q14714
Q14721,grp_0351,P22001
Q14722,grp_0427,P30613
Q14746,grp_1184,Q92616
Q14761,grp_0960,Q14761
Q14773,grp_1727,Q08722
Q14781,grp_0803,Q9Y232
Q14790,grp_0962,Q14790
Q147X3,grp_1094,Q5VZE5
Q14814,grp_0244,P11831
Q14831,grp_1048,Q3KNW5
Q14832,grp_1048,Q3KNW5
Q14833,grp_1048,Q3KNW5
Q14839,grp_0453,Q96CB8
Q14919,grp_0963,Q14919
Q14957,grp_1048,Q3KNW5
Q14973,grp_1727,Q08722
Q14974,grp_0964,Q14974
Q14978,grp_0965,Q14978
Q14980,grp_0966,Q14980
Q14994,grp_0175,P06401
Q14999,grp_0049,O14508
Q14CW9,grp_0969,Q14CW9
Q14CX7,grp_0970,Q14CX7
Q14CZ8,grp_1727,Q08722
